제목,언론사,날짜,링크
"[특징주]NAVER, AI 사업 확장 기대…2%대↑",이데일리,20240116,http://www.edaily.co.kr/news/newspath.asp?newsid=01899126638758376
"동부건설, 현장 안전 강화..직무교육 실시",한국정경신문,20240117,http://kpenews.com/View.aspx?No=3096145
"Merger of Naver, Kakao-issued coins excites investors",코리아타임스,20240118,https://www.koreatimes.co.kr/www/nation/2024/01/816_367195.html?na
"연말정산 간소화 서비스, 네이버 인증서로 더 편리하게 이용한다",이데일리,20240119,http://www.edaily.co.kr/news/newspath.asp?newsid=01695766638759360
[포토] 영화 '데드맨' 제작보고회,스트레이트뉴스,20240120,https://www.straightnews.co.kr/news/articleView.html?idxno=244004
"[스타즈IR] AI로 글로벌 공략…""네이버, 올 매출 첫 10조 달성""",서울경제,20240121,https://www.sedaily.com/NewsView/2D466Q6TQO
"네이버, 하이퍼클로바X로 AI 디지털교과서 개발 나선다",이데일리,20240122,http://www.edaily.co.kr/news/newspath.asp?newsid=01767926638760344
"네이버, 탄소중립 알리기 나선다…검색·페이 포인트 지원",머니투데이,20240123,http://news.mt.co.kr/mtview.php?no=2024012310430842572
"네이버 자율규제위 ""쇼핑 검색서비스 품질 높여달라"" 주문",이데일리,20240124,http://www.edaily.co.kr/news/newspath.asp?newsid=01685926638761000
"설 선물, 우리 농산물과 농산가공품으로",전북도민일보,20240125,http://www.domin.co.kr/news/articleView.html?idxno=1455849
"네이버, 고교생 SW 교육격차 해소 나선다…석학이 직접 교육",이데일리,20240126,http://www.edaily.co.kr/news/newspath.asp?newsid=01744966638761656
"박경귀 아산시장 ""도고면 위한 특색 살린 균형발전 전략 세울 것""",디트뉴스24,20240127,http://www.dtnews24.com/news/articleView.html?idxno=764334
Happiness of Korean Employees in 2023 averages 41 points… No. 1 Group c...,플래텀,20240128,https://platum.kr/archives/221744
"1위 미스터블루 주가·2위 NAVER 주가·3위 디앤씨미디어 주가, 1월 4주차...",스타데일리뉴스,20240129,http://www.stardailynews.co.kr/news/articleView.html?idxno=433877
네이버 '치지직' 내달 19일부터 누구든 방송 가능,머니투데이,20240130,http://news.mt.co.kr/mtview.php?no=2024013017444617283
"아모레 11%, NAVER 4% 넘게 급락...아모레, 면세 및 중국 매출 부진 영향",글로벌경제,20240131,https://www.getnews.co.kr/news/articleView.html?idxno=659297
"네이버 파파고, 아랍어 번역도 한다…지원언어 16개로 확대",이데일리,20240201,http://www.edaily.co.kr/news/newspath.asp?newsid=01899126638786256
"(2nd LD) Naver Q4 net profit soars 129 pct on strong commerce, fintech bi...",연합뉴스,20240202,https://en.yna.co.kr/view/AEN20240202000852320?input=2106m
[BBIG TOP 10] NAVER 9.38% 올라 상승률 상위권,핀포인트뉴스,20240203,https://www.pinpointnews.co.kr/news/articleView.html?idxno=243151
서울시 기후동행카드 판매 순항..2일 누적 판매량 31만장,한국정경신문,20240204,http://kpenews.com/View.aspx?No=3117029
"NAVER, 데이터 파워가 검증될 시점-NH투자",머니투데이,20240205,http://news.mt.co.kr/mtview.php?no=2024020507355145795
"네이버, 치지직 스트리머에 총 50억 지원금 쏜다",이데일리,20240206,http://www.edaily.co.kr/news/newspath.asp?newsid=02230406638787896
"천안시, KTX역세권 R&D집적지구 조성 '순항'",디트뉴스24,20240207,http://www.dtnews24.com/news/articleView.html?idxno=765183
개인이 다시 NAVER를 사기 시작했다…“올해는 다를까”,매일경제,20240208,https://www.mk.co.kr/article/10939264
"[AI기자 MK라씨로가 들려주는 이번주 증권 리포트] NAVER, 증권사 목표가...",매일경제TV,20240209,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005155485
연극 '보보와 자자' 17일 공연..어른 위한 고품격 판타지 현실동화 정치...,한국정경신문,20240210,http://kpenews.com/View.aspx?No=3124859
"연초 저PBR 손바뀜, 외국인 '웃고' 개미 '울고'",스트레이트뉴스,20240211,https://www.straightnews.co.kr/news/articleView.html?idxno=244851
"北 ""240mm 조종방사포탄에 유도기능 장착…전날 사격 진행""",아시아투데이,20240212,https://www.asiatoday.co.kr/view.php?key=20240212010004956
"네오위즈, 전년 대비 매출 24% 증가..IP 확대 집중",한국정경신문,20240214,http://kpenews.com/View.aspx?No=3127053
"Naver, Kakao post record 2023 sales, but Kakao's profitability lags far b...",연합뉴스,20240215,https://en.yna.co.kr/view/AEN20240215006200320?input=2106m
"네이버 하이퍼클로바X, 학력 진단평가 문제도 만든다",이데일리,20240216,http://www.edaily.co.kr/news/newspath.asp?newsid=01676086638791176
"[BTS News] 방탄소년단 지민, 글로벌 인기투표 153주 1위…2위와 39억표 ...",뷰어스,20240217,http://theviewers.co.kr/View.aspx?No=3130812
[포토]한산한 서울의 대학병원,아시아투데이,20240218,https://www.asiatoday.co.kr/view.php?key=20240218010008364
"'교육 필수 SNS' 네이버 밴드…""신학기 캠페인 진행""",이데일리,20240219,http://www.edaily.co.kr/news/newspath.asp?newsid=01669526638792160
Naver Webtoon eyes Nasdaq listing in June,코리아헤럴드,20240220,https://www.koreaherald.com/view.php?ud=20240220050485
[Photo News] Naver at Saudi tech show,코리아헤럴드,20240221,https://www.koreaherald.com/view.php?ud=20240221050615
Naver goes all-out to detect deepfake search results,매일경제,20240222,https://www.mk.co.kr/article/10948293
"네이버웹툰 나스닥행… 개인, 네이버 1807억 원어치 샀다",주간동아,20240223,https://weekly.donga.com/3/all/11/4766917/1
이상휘 포항남·울릉 예비후보 지지 선언 이어져,대경일보,20240224,https://www.dkilbo.com/news/articleView.html?idxno=432116
코스피 주간 개인 순매수 1위 ‘NAVER’,이데일리,20240225,http://www.edaily.co.kr/news/newspath.asp?newsid=01203766638794128
"1위 미스터블루 주가·2위 NAVER 주가·3위 NHN 주가, 2월 3주차 테마별 ...",스타데일리뉴스,20240226,https://www.stardailynews.co.kr/news/articleView.html?idxno=437268
"NAVER, 과도한 우려가 주가 짓눌러…목표가↓-다올",머니투데이,20240227,http://news.mt.co.kr/mtview.php?no=2024022707424819821
"네이버-삼성물산, 'IT·건설 융합' 협업…""미래 공간 혁신 도모""",머니투데이,20240228,http://news.mt.co.kr/mtview.php?no=2024022815591875530
[주식 초고수는 지금]“빠질만큼 빠졌나”…NAVER 순매수 1위,서울경제,20240229,https://www.sedaily.com/NewsView/2D5JRVHK35
"1위 아프리카TV 주가·2위 미스터블루 주가·3위 NAVER 주가, 2월 4주차 업...",스타데일리뉴스,20240301,https://www.stardailynews.co.kr/news/articleView.html?idxno=438086
"한달새 6500억 사들였다…개미 몰린 네이버, 반등할까?",머니투데이,20240302,http://news.mt.co.kr/mtview.php?no=2024022907093983362
코스피 주간 외국인 순매도 1위 ‘NAVER’,이데일리,20240303,http://www.edaily.co.kr/news/newspath.asp?newsid=01207046638819712
Naver aims to advance CLOVA X into multimodal AI,매일경제,20240304,https://www.mk.co.kr/article/10955689
Naver to unveil world's 1st web platform-based robot OS,연합뉴스,20240305,https://en.yna.co.kr/view/AEN20240305004100320?input=2106m
"[이달해 달달한10분] ""'치지직' 1위 등극"" NAVER 광고 파트너 '이엠넷'",머니투데이방송,20240306,https://news.mtn.co.kr/news-detail/2024030613143634678
"네이버, 총선 특별 페이지 오픈…'객관적 검증' 정보만 제공",머니투데이,20240307,http://news.mt.co.kr/mtview.php?no=2024030715112939891
네이버 '사우디판 CES'서 최고 기술력 뽐냈다...사흘간 1만명 방문,머니투데이,20240308,http://news.mt.co.kr/mtview.php?no=2024030810464487676
"상습 폭행·성추행 조합장, 알고도 방치한 농협중앙회 [취재파일]",SBS,20240309,https://news.sbs.co.kr/news/endPage.do?news_id=N1007564966&plink=ORI&cooper=NAVER
코스피 주간 개인 순매수 1위 ‘NAVER',이데일리,20240310,http://www.edaily.co.kr/news/newspath.asp?newsid=01174246638822008
"1위 미스터블루 주가·2위 NAVER 주가·3위 와이랩 주가, 3월 1주차 테마...",스타데일리뉴스,20240311,https://www.stardailynews.co.kr/news/articleView.html?idxno=439171
"“NAVER, 4분기 실적 호조 주가 강세…알리·테무에 ‘발목’”",매일경제,20240312,https://www.mk.co.kr/article/10961969
"1위 NAVER·2위 세종텔레콤·3위 파이오링크, 3월 2주차 테마별 주식 마...",딜라이트닷넷,20240313,https://www.delighti.co.kr/news/articleView.html?idxno=76523
"Naver CEO marks 2nd year with stable growth, corporate reform",코리아헤럴드,20240314,https://www.koreaherald.com/view.php?ud=20240314050629
"네이버, 정정보도 청구 접근성 강화…한 기사당 답글 10개 제한",머니투데이,20240315,http://news.mt.co.kr/mtview.php?no=2024031508173578193
[포토] 영화 '댓글부대' 기자간담회,스트레이트뉴스,20240316,https://www.straightnews.co.kr/news/articleView.html?idxno=246357
"AI 챗봇·챗GPT 관련주, '웃음꽃' 폴라리스AI·솔트룩스·이수페타시스·...",포인트데일리,20240317,https://www.pointdaily.co.kr/news/articleView.html?idxno=193960
"1위 미스터블루 주가·2위 NAVER 주가·3위 와이랩 주가, 3월 2주차 테마...",스타데일리뉴스,20240318,https://www.stardailynews.co.kr/news/articleView.html?idxno=440305
네이버 지도서 모두의주차장 주차권 산다...서비스 연동,머니투데이,20240319,http://news.mt.co.kr/mtview.php?no=2024031908375622627
NAVER·SK하이닉스...대형주들 급증하는 빚투 '한숨',파이낸셜뉴스,20240320,http://www.fnnews.com/news/202403201541250212
"이수페타시스 주가·폴라리스AI 주가·NAVER 주가, 3월 21일 테마별 주식...",CWN,20240321,https://cwn.kr/article/1065573303544665
네이버 모먼트-클립 서비스 '통합' 숏폼 강화한다,머니투데이,20240322,http://news.mt.co.kr/mtview.php?no=2024032211001956186
"Naver, Kakao employees see reduction in salaries amid IT industry downtur...",코리아타임스,20240323,https://www.koreatimes.co.kr/www/tech/2024/03/419_371211.html?na
공동주택 하자 많은 건설사 공개..6개월간 하자 판정 1위는 대송,한국정경신문,20240324,http://kpenews.com/View.aspx?No=3171267
"“NAVER, 알리·테무 거센 성장세 실적으로 증명해야”…목표가↓",매일경제,20240325,https://www.mk.co.kr/article/10973157
中 알리·테무 전방위 공습에 네이버 주가 ‘뚝’…수혜주는 어디?,매일경제,20240326,https://www.mk.co.kr/article/10974533
"""변재상 결격사유 없다"" 네이버, 사외이사 선임 강행",머니투데이,20240327,http://news.mt.co.kr/mtview.php?no=2024032618423276011
"외인·기관, 엇갈린 사랑…NAVER는 외면 [마켓플러스]",한국경제TV,20240328,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202403280163&t=NNv
"카카오, 3월 4주차 테마별 주식 웹툰 부문 트렌드지수 순위 1위…미스터...",에너지경제,20240329,https://www.ekn.kr/web/view.php?key=20240328027523906
"김동연 경기지사, GTX A노선 수서~동탄 개통 앞서 동탄역 현장 점검",한국정경신문,20240330,http://kpenews.com/View.aspx?No=3179588
"알리·테무 등 C커머스 공습에…네이버 '크림', 검수센터 확장 이전",머니투데이,20240331,http://news.mt.co.kr/mtview.php?no=2024033114370867390
올해 꽃놀이 핫플 어디?…네이버 '클립 특파원' 나와주세요,머니투데이,20240401,http://news.mt.co.kr/mtview.php?no=2024040110325078890
"""외국인 순매수 반갑다""…네이버 주가 볕들까",뉴시스,20240402,https://www.newsis.com/view/?id=NISX20240401_0002683388&cID=10403&pID=15000
"Regulator, Naver agree to cooperate on digitalization of financial inspec...",연합뉴스,20240403,https://en.yna.co.kr/view/AEN20240402010200320?input=2106m
NAVER 상승·카카오 하락…SNS테마주 기술력 지수는?,포인트데일리,20240404,https://www.pointdaily.co.kr/news/articleView.html?idxno=196237
"카카오, 4월 1주차 랭키파이 테마별 주식 웹툰 부문 트렌드지수 순위 1위...",에너지경제,20240405,https://www.ekn.kr/web/view.php?key=20240404020249170
"개미군단, 네이버 팔고 카카오로 이동…주가 반등 나설까",뉴시스,20240406,https://www.newsis.com/view/?id=NISX20240405_0002689657&cID=10403&pID=15000
사칭 광고 방관하던 플랫폼…유명인 '선한 영향력'에 움직였다,머니투데이,20240407,http://news.mt.co.kr/mtview.php?no=2024040713140631505
"NAVER, 최근 우려 과도…인터넷 섹터에서 가장 안정적 투자처-한투",머니투데이,20240408,http://news.mt.co.kr/mtview.php?no=2024040807302741823
"“네이버, 1분기 양호한 실적 기대…반등의 실마리”",이투데이,20240409,https://www.etoday.co.kr/news/view/2348892
"Naver, Intel team up to counter Nvidia’s dominance in AI chips",코리아헤럴드,20240410,https://www.koreaherald.com/view.php?ud=20240410050250
Naver Cloud to cooperate with Intel to create AI chip ecosystem in S. Kor...,연합뉴스,20240411,https://en.yna.co.kr/view/AEN20240411005600320?input=2106m
"'주가 반토막' 외면받던 국민주…네이버 다시 줍는 개미들, 왜?",머니투데이,20240412,http://news.mt.co.kr/mtview.php?no=2024041210151843069
"리만코리아, 제주에 ‘라바 병풀 라운지’ 열어..“병풀 테마의 고급스...",한국정경신문,20240413,http://kpenews.com/View.aspx?No=3193392
NAVER·삼성SDI·LG화학 등 코스피 개인 순매수 상위 종목,포인트데일리,20240414,https://www.pointdaily.co.kr/news/articleView.html?idxno=197415
"네이버, 멤버십 회원에 3개월간 '무료배송'…충성 고객 혜택 강화",머니투데이,20240415,http://news.mt.co.kr/mtview.php?no=2024041509495174366
"""NAVER, C커머스와 쿠팡으로 인한 기회와 위험""",인사이트코리아,20240416,http://www.insightkorea.co.kr/news/articleView.html?idxno=133555
"NAVER, 中 영향 고려해도 주가에 과도한 우려 반영-대신",이데일리,20240417,http://www.edaily.co.kr/news/newspath.asp?newsid=01443206638857104
"교보증권, NAVER 기초자산 월 지급식 ELB 공모",뉴시스,20240418,https://www.newsis.com/view/?id=NISX20240418_0002704144&cID=10403&pID=15000
"Naver begins same-day, Sunday delivery service",매일경제,20240419,https://www.mk.co.kr/article/10994595
"엔비디아 10% 급락...반도체주, 본격적인 조정국면에 접어들어",글로벌경제,20240420,https://www.getnews.co.kr/news/articleView.html?idxno=670650
"'서한GP' 정의철, 빗길 뚫고 '슈퍼 6000' 개막전 우승",스트레이트뉴스,20240421,https://www.straightnews.co.kr/news/articleView.html?idxno=247700
현대차·NAVER 등 외국인 순매수 활발…기술력 지수 '다소 저평가',포인트데일리,20240422,https://www.pointdaily.co.kr/news/articleView.html?idxno=198344
"카카오·미스터블루·NAVER, 4월 4주차 랭키파이 업종별 주식 양방향미디...",서울와이어,20240423,http://www.seoulwire.com/news/articleView.html?idxno=606578
"""손목을 이렇게""…'군대 안 가는 법' 온라인에 올렸다간 징역·벌금형",머니투데이,20240424,http://news.mt.co.kr/mtview.php?no=2024042416132115745
"NAVER, 라인 야후 지분 축소 우려…""민감히 반응할 필요 없어""-한투",머니투데이,20240425,http://news.mt.co.kr/mtview.php?no=2024042507321332194
"1위 카카오 주가·2위 미스터블루 주가·3위 NAVER 주가, 4월 4주차 랭키...",에너지경제,20240426,https://www.ekn.kr/web/view.php?key=20240425020044043
"중국 이어 일본 리스크 직면 네이버… 라인야후 난제, 주가 영향은?",머니투데이,20240427,http://news.mt.co.kr/mtview.php?no=2024042610240659824
Seoul opposes Tokyo's pressure on Naver to reduce stake in Line,코리아중앙데일리,20240428,https://koreajoongangdaily.joins.com/news/2024-04-28/business/industry/Seoul-opposes-Tokyos-pressure-on-Naver-to-reduce-stake-in-Line/2035332
日本政府のＬＩＮＥヤフーへの行政指導 「外交関係とは別」＝韓国,연합뉴스,20240429,https://jp.yna.co.kr/view/AJP20240429004000882?input=1728m
‘NAVER·intel·KAIST AI 공동연구센터’ 설립,대학저널,20240430,http://dhnews.co.kr/news/view/1065572693980905
"""라인 지분 팔아라"" 일본에 뺏길 판…네이버 반격 경우의 수는",머니투데이,20240501,http://news.mt.co.kr/mtview.php?no=2024050105140335814
Japan inquires about S. Korea's cooperation in probe into Naver,연합뉴스,20240502,https://en.yna.co.kr/view/AEN20240502009900315?input=2106m
"""꽁꽁 얼어붙은 금리 위로 걸어다니는 NAVER"" [엔터프라이스]",한국경제TV,20240503,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202405030135&t=NNv
"'최대 실적' 네이버…라인야후 사태와 관련 ""중장기 검토 필요""",머니투데이,20240504,http://news.mt.co.kr/mtview.php?no=2024050319285282283
청년도약계좌 가입 123만명 돌파..‘갈아타기’ 4명 중 1명꼴,한국정경신문,20240505,http://kpenews.com/View.aspx?No=3220248
"MZ세대가 꼽은 국내 대표 AI 기업… 1위 삼성전자, 2위 SKT",머니투데이,20240506,http://news.mt.co.kr/mtview.php?no=2024050610562853384
"“NAVER, 광고·커머스 우려 꺾고 지속 성장할 것”…목표가↑",매일경제,20240507,https://www.mk.co.kr/article/11008553
Pressure mounts on Naver to shed stake in Line,코리아헤럴드,20240508,https://www.koreaherald.com/view.php?ud=20240508050725
(LEAD) Line app developer Shin to step down from board of Japan's LY,연합뉴스,20240509,https://en.yna.co.kr/view/AEN20240509006151320?input=2106m
Korea regrets 'perceived' pressure on Naver to sell Line shares,코리아중앙데일리,20240510,https://koreajoongangdaily.joins.com/news/2024-05-10/business/industry/Korea-regrets-perceived-pressure-on-Naver-to-sell-Line-shares/2044311
[증시 핫피플]日 라인 피탈 네이버…최수연 글로벌 전략 시험대,이데일리,20240511,http://www.edaily.co.kr/news/newspath.asp?newsid=01315286638887936
[포토]합장하는 해묵스님,아시아투데이,20240512,https://www.asiatoday.co.kr/view.php?key=20240512010005449
Labor union of Naver voices opposition to possible stake sale in Line ope...,연합뉴스,20240513,https://en.yna.co.kr/view/AEN20240513005000320?input=2106m
Instagram overtakes Naver as 3rd most popular mobile app in S. Korea,연합뉴스,20240514,https://en.yna.co.kr/view/AEN20240514002900320?input=2106m
"한일 정부 등판, 시간 번 네이버…라인야후 협상 ""해 넘길수도""",머니투데이,20240515,http://news.mt.co.kr/mtview.php?no=2024051512513585162
"[특징주] 네이버, 라인야후 매각 사태 일단락에 오름세",이투데이,20240516,https://www.etoday.co.kr/news/view/2360434
Vice FM calls for Japan to ensure Naver can make own decision without 'pr...,연합뉴스,20240517,https://en.yna.co.kr/view/AEN20240517004800315?input=2106m
"밴드 美 법인, 네이버 글로벌 사업 전초기지로 흡수합병…“운영 효율화...",디지털데일리,20240518,https://www.ddaily.co.kr/page/view/2024051715120465330
"[전문] 민희진 “네이버·두나무, 투자 무관한 사적 만남”",조선비즈,20240519,https://biz.chosun.com/industry/business-venture/2024/05/19/J7GDOGS72VDH5ASIYV5L63U7XA/?utm_source=naver&utm_medium=original&utm_campaign=biz
"Senior diplomats of S. Korea, Japan discuss Naver-Line controversy",연합뉴스,20240520,https://en.yna.co.kr/view/AEN20240520009200315?input=2106m
"英 과학혁신기술부 장관 '네이버 1784' 방문...""첨단 기술 체험""",머니투데이,20240521,http://news.mt.co.kr/mtview.php?no=2024052116150348009
Naver founder calls for different AI models to reflect cultural diversity,연합뉴스,20240522,https://en.yna.co.kr/view/AEN20240522002100320?input=2106m
"日 매출 증가하는데…'라인야후 사태' 네이버, 매출 타격 불가피",머니투데이,20240523,http://news.mt.co.kr/mtview.php?no=2024052212334189929
사우디 데이터인공지능청장 '네이버 1784' 방문...AI 기술 체험,머니투데이,20240524,http://news.mt.co.kr/mtview.php?no=2024052409225474491
빅테크 'AI신기술' 쏟아진다 …네이버의 'AI검색' 어디까지 왔나,머니투데이,20240525,http://news.mt.co.kr/mtview.php?no=2024052314372991246
한주간 코스피 개인 순매수 상위 종목…삼성전자·NAVER·LG에너지솔루션...,포인트데일리,20240526,https://www.pointdaily.co.kr/news/articleView.html?idxno=203178
[단독] 9년만에 '킵' 없애는 라인…네이버 지우기?,머니투데이,20240527,http://news.mt.co.kr/mtview.php?no=2024052617493438499
[포토]UAE 대통령 간담회에 참석하는 이재용 회장,아시아투데이,20240528,https://www.asiatoday.co.kr/view.php?key=20240528010014824
Naver Webtoon's Nasdaq IPO expected to foster growth of webtoon industry,코리아타임스,20240529,https://www.koreatimes.co.kr/www/issues/2024/05/175_375587.html?na
"[특징주]주가 하락 어디까지…NAVER, 연일 신저가",이데일리,20240530,http://www.edaily.co.kr/news/newspath.asp?newsid=01699046638894168
[Graphic News] Instagram overtakes Naver as 3rd most popular mobile app i...,코리아헤럴드,20240531,https://www.koreaherald.com/view.php?ud=20240530050779
"네이버웹툰, 美 SEC에 증권신고서 제출…나스닥 상장 착수",이데일리,20240601,http://www.edaily.co.kr/news/newspath.asp?newsid=01544886638917456
Naver Webtoon eyes $4b Nasdaq listing,코리아헤럴드,20240602,https://www.koreaherald.com/view.php?ud=20240602050117
"“NAVER, 웹툰 나스닥 상장 이후의 성과 중요…투자의견 매수 유지”",매일경제,20240603,https://www.mk.co.kr/article/11031544
"네이버, 데이터센터 '각 세종' 친환경 건물 최고등급 인증 획득",머니투데이,20240604,http://news.mt.co.kr/mtview.php?no=2024060410493623700
"""네이버 라인야후 지분 매각, 실보다 득 예상”…주가도 긍정적이라는데",서울경제,20240605,https://www.sedaily.com/NewsView/2DACGK1OMB
"경기도, 고양시 행신동 소규모주택정비 관리계획 승인..1743세대 공급",한국정경신문,20240606,http://kpenews.com/View.aspx?No=3257438
네이버웹툰 나스닥 상장 돌입…NAVER 수혜 가능성은?,한국경제TV,20240607,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202406070066&t=NN
"대전지역 대학 혁신기술, 사업화로 잇는다",뉴시스,20240608,https://www.newsis.com/view/?id=NISX20240608_0002765015&cID=10807&pID=10800
Instagram extends gap with Naver as most used app in S. Korea,연합뉴스,20240609,https://en.yna.co.kr/view/AEN20240609000800320?input=2106m
Users of translation service Naver Papago top 20 mln,연합뉴스,20240610,https://en.yna.co.kr/view/AEN20240610000700320?input=2106m
"Naver to increase employee parking fees, reduce overseas working days: so...",연합뉴스,20240611,https://en.yna.co.kr/view/AEN20240611003500320?input=2106m
"Naver, Kakao to unveil AI services updates, achievements",매일경제,20240612,https://www.mk.co.kr/article/11039294
"[KH Explains] Will Naver Webtoon, Yanolja be next Coupang?",코리아헤럴드,20240613,https://www.koreaherald.com/view.php?ud=20240613050591
"네이버, 클립 크리에이터 2500명 모집…최대 25억원 혜택",머니투데이,20240614,http://news.mt.co.kr/mtview.php?no=2024061410553570543
"돈 때문에 대치동 학원 강사 된 그녀, 뜻밖의 선택",오마이뉴스,20240615,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003038006&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
NAVER·LG화학·셀트리온 등 한주간 코스피 개인 순매수 상위 종목,포인트데일리,20240616,https://www.pointdaily.co.kr/news/articleView.html?idxno=206055
Naver unveils AI safety framework to respond to possible risks involving ...,연합뉴스,20240617,https://en.yna.co.kr/view/AEN20240617005300320?input=2106m
Line Yahoo to expedite Naver separation for completion within next year,코리아중앙데일리,20240618,https://koreajoongangdaily.joins.com/news/2024-06-18/business/industry/Line-Yahoo-to-cut-ties-with-Naver-within-the-year/2071108
Line Yahoo quickens system separation with Naver,매일경제,20240619,https://www.mk.co.kr/article/11045252
"[fn마켓워치]NAVER·고려아연·현대홈쇼핑, ESG 우수 기업 선정",파이낸셜뉴스,20240620,http://www.fnnews.com/news/202406201056089152
"SoftBank, Naver discuss Line Yahoo capital relationship",매일경제,20240621,https://www.mk.co.kr/article/11047549
"Naver Webtoon to Debut on Nasdaq, Marking First U.S. Listing for Naver Af...",비지니스코리아,20240622,https://www.businesskorea.co.kr/news/articleView.html?idxno=219685
악성 임대인 127명 명단공개..평균 19억원 미반환,한국정경신문,20240623,http://kpenews.com/View.aspx?No=3276093
"Cisco chief discusses AI partnerships with Samsung, Hyundai, and Naver",매일경제,20240624,https://www.mk.co.kr/article/11049347
Labor union urges Naver not to sell stake in Line operator over 'politica...,연합뉴스,20240625,https://en.yna.co.kr/view/AEN20240625006100320?input=2106m
"두산에 밀린 네이버, 대기업 집단 지정 3년 만에 10위 밖으로",조선비즈,20240626,https://biz.chosun.com/stock/stock_general/2024/06/26/IFFTPDW7EZCVDOCGUATLUUFMHI/?utm_source=naver&utm_medium=original&utm_campaign=biz
'4조 아들! 어디가?'…NAVER 효자될까 [백브리핑],한국경제TV,20240627,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202406270021&t=NNv
"“웹툰 상장 축하해, 그런데 눈물 난다”…국민株 NAVER 반등은 언제?",매일경제,20240628,https://www.mk.co.kr/article/11053971
개미 상반기 톱10 투자 성적 보니…마이너스 8.9%,뉴시스,20240629,https://www.newsis.com/view/NISX20240628_0002791537
Why Did Naver CEO Meet with Nvidia CEO?,비지니스코리아,20240630,https://www.businesskorea.co.kr/news/articleView.html?idxno=220195
"NAVER, 노이즈 속 실적 개선 중…하반기 주가 상승 전망-대신",이데일리,20240701,http://www.edaily.co.kr/news/newspath.asp?newsid=01308726638950256
(LEAD) Naver CEO says to not sell its stake in LY in 'short term',연합뉴스,20240702,https://en.yna.co.kr/view/AEN20240702010251320?input=2106m
"“NAVER, 2Q 영업익 시장 전망치 하회 전망”…목표가↓",매일경제,20240703,https://www.mk.co.kr/article/11057278
Stalled talks for Line stake sale: Boon or bane for Naver?,코리아헤럴드,20240704,https://www.koreaherald.com/view.php?ud=20240704050590
'Stock Taking' Naver Resembles Kakao…Executive Moral Hazard Continues,IT조선,20240705,https://it.chosun.com/news/articleView.html?idxno=2023092118997
BIFAN 배우 특별전 '독.보.적. 손예진' 기자회견,스트레이트뉴스,20240706,https://www.straightnews.co.kr/news/articleView.html?idxno=250289
[포토]경유 1500원대,아시아투데이,20240707,https://www.asiatoday.co.kr/view.php?key=20240707010004353
"NAVER, 자산 유동화 정책·주주환원율 강화 필요-메리츠",머니투데이,20240708,http://news.mt.co.kr/mtview.php?no=2024070808200183386
