제목,언론사,날짜,링크
'거침없는 성장' 삼성바이오로직스 '年 영업익 1조' 새 역사,아시아경제,20240124,https://view.asiae.co.kr/article/2024012415331185248
"[2024 제약바이오] ①삼성바이오로직스, 초격차 전략 더 힘싣는다",아이뉴스24,20240125,http://www.inews24.com/view/1678032
양 지수 반등‥삼성바이오로직스 3거래일 연속 하락세,MBC,20240126,https://imnews.imbc.com/replay/2024/nw930/article/6565989_36507.html
[청기홍기]'삼성바이오·HD현대일렉트릭 깜짝실적에 목표가 ↑,비즈워치,20240127,http://news.bizwatch.co.kr/article/market/2024/01/26/0021
"삼성바이오로직스, 인천 떠나나",인천일보,20240128,https://www.incheonilbo.com/news/articleView.html?idxno=1231825
"[특징주] 삼성바이오로직스, 미·중 바이오 안보 갈등 이슈에 강세(종합...",연합뉴스,20240129,https://www.yna.co.kr/view/AKR20240129036151008?input=1195m
"[단독] '최소 3000만원', 연봉의 50% 쏜다… 삼성바이오로직스 사상 최대...",머니S,20240130,https://www.moneys.co.kr/article/2024013010321717143
삼성 4개 계열사 노조 뭉친다…'삼성 초기업 노조' 탄생(종합),연합뉴스,20240131,https://www.yna.co.kr/view/AKR20240130150351003?input=1195m
KT분기 배당 도입 예정에 4% 넘게 ↑‥삼성바이오로직스 4거래일 만에 하...,MBC,20240201,https://imnews.imbc.com/replay/2024/nw1700/article/6567805_36500.html
"삼성바이오로직스, 대내외 호재로 ‘황제주 탈환’ 시동",데일리안,20240202,https://www.dailian.co.kr/news/view/1324203/?sc=Naver
"미래에셋증권, 2월 첫째주 삼성바이오로직스 등 26종목 매수 추천",빅터뉴스,20240203,http://www.bigtanews.co.kr/article/view/big202402020018
檢 핵심증거 삼성바이오 공장 '바닥 자료'…증거로도 못 썼다,노컷뉴스,20240205,https://www.nocutnews.co.kr/news/6091335
"신약 밀고 CDMO 끌고…K제약바이오, '최대 실적' 행렬",뉴시스,20240206,http://www.newsis.com/view/?id=NISX20240205_0002617611&cID=10434&pID=13200
"삼성바이오로직스, 레고켐과 ADC 위탁개발 신규 계약",한국경제,20240207,https://www.hankyung.com/article/202402070287i
"검찰, 이재용 '부당합병 무죄'에 항소…""견해 차 크다""",뉴시스,20240208,http://www.newsis.com/view/?id=NISX20240208_0002621839&cID=10201&pID=10200
삼성바이오로직스 주가 주춤…레고켐바이오사이언스와 ADC 치료제 개발 ...,CWN,20240209,https://www.cwn.kr/news/articleView.html?idxno=26285
"[바이오 TOP 10 주간동향] 한미약품, 한주간 5.02% 올라 상승률 선두",핀포인트뉴스,20240210,https://www.pinpointnews.co.kr/news/articleView.html?idxno=244723
"'美中갈등 격화 수혜' 삼성바이오로직스, 황제주 도전장",서울경제,20240211,https://www.sedaily.com/NewsView/2D5BHAOHD6
"[제약바이오] 삼성바이오로직스, ADC 치료제 개발 시동 外",지디넷코리아,20240212,https://zdnet.co.kr/view/?no=20240212121258
"삼성바이오로직스, 기후변화대응 수준 글로벌 빅파마와 어깨 나란히",지디넷코리아,20240213,https://zdnet.co.kr/view/?no=20240213090745
'증거인멸·횡령' 삼성바이오 김태한 前대표 1심 무죄,연합뉴스,20240214,https://www.yna.co.kr/view/AKR20240214109100004?input=1195m
"삼바가 쏜 영업익 1조 시대, 바이오는 성큼-제약은 아직...왜?",이데일리,20240215,http://www.edaily.co.kr/news/newspath.asp?newsid=01666246638790848
"""K바이오의 미래""…삼성바이오로직스, 동반성장 세미나",뉴시스,20240216,http://www.newsis.com/view/?id=NISX20240216_0002628653&cID=10434&pID=13200
삼바 찾아 “한계 돌파하자” 말한 이재용...바이오에 힘 더 실리나,조선비즈,20240217,https://biz.chosun.com/science-chosun/bio/2024/02/17/LJEKJMOWNJDHFPNKV3GT5MGKRQ/?utm_source=naver&utm_medium=original&utm_campaign=biz
"이재용, 배터리·바이오 챙기며 현장행보 속도…""위기극복 집중""",연합뉴스,20240218,https://www.yna.co.kr/view/AKR20240217000400003?input=1195m
삼성그룹 첫 통합 노조 '초기업 노조' 출범…4개사 노조 뭉쳐(종합),연합뉴스,20240219,https://www.yna.co.kr/view/AKR20240219038251003?input=1195m
"삼성바이오로직스 노조, 임금협상 결렬에 노동쟁의 조정신청",메디컬투데이,20240220,https://mdtoday.co.kr/news/view/1065601901517737
"삼성, 'R&D' 역랑 강화 속도…외국인 인재 대거 뽑는다",뉴시스,20240221,http://www.newsis.com/view/?id=NISX20240221_0002634734&cID=13001&pID=13000
"['생생' 제약-바이오] 삼성바이오로직스, 과반노조에 29일 첫 임금인상...",SBS Biz,20240222,https://biz.sbs.co.kr/article_hub/20000158098?division=NAVER
"오리온, 해외서 돈 벌어 ‘국산 바이오 기술’ 지켰다",이코노미스트,20240223,https://economist.co.kr/article/view/ecn202402210023
종근방바이오 주가 방긋...보툴리눔 톡신 제제 CKDB-501A 임상 3상 성공,핀포인트뉴스,20240224,https://www.pinpointnews.co.kr/news/articleView.html?idxno=247680
"제약 상장기업 브랜드 평판, 삼성바이오로직스 1위·셀트리온 2위",인천일보,20240225,https://www.incheonilbo.com/news/articleView.html?idxno=1235842
"[AI공시]삼성바이오, 최대주주 등 주식소유 현황",시장경제신문,20240226,http://www.meconomynews.com/news/articleView.html?idxno=89360
바이오·헬스케어 자문 '큰 장 서나'…빅4 회계법인 조직 확대,한국경제,20240227,https://www.hankyung.com/article/202402272466i
"삼성바이오 노조, 쟁의조정신청 취하…""쟁의보다 대화 우선""",연합뉴스,20240228,https://www.yna.co.kr/view/AKR20240228152500003?input=1195m
"삼성바이오, 서울대와 손 잡고 바이오 인재 육성 나선다",뉴시스,20240229,http://www.newsis.com/view/?id=NISX20240229_0002644571&cID=10434&pID=13200
"삼성바이오-서울대 ""바이오 인재 공동육성""",이뉴스투데이,20240301,http://www.enewstoday.co.kr/news/articleView.html?idxno=2096491
"삼성바이오, 서울대와 바이오 인재 육성 위해 '맞손'",이지경제,20240302,http://www.ezyeconomy.com/news/articleView.html?idxno=130715
"삼성바이오, 서울대와 손잡고 바이오 인재 육성 나선다",중부일보,20240303,http://www.joongboo.com/news/articleView.html?idxno=363638862
삼성바이오로직스 이번엔 노사 간 불화?···임금 협상안 마찰로 노조...,한경비즈니스,20240304,https://magazine.hankyung.com/business/article/202403044037b
"기아·삼성바이오로직스 등 31곳, 다음 주 정기주총 예고",서울와이어,20240305,http://www.seoulwire.com/news/articleView.html?idxno=600143
"삼성바이오로직스, UCB와 3819억원 규모 위탁생산 계약",지디넷코리아,20240306,https://zdnet.co.kr/view/?no=20240306174531
삼성바이오로직스 작년 임직원 평균 연봉 1억원 육박,연합뉴스,20240307,https://www.yna.co.kr/view/AKR20240307145400017?input=1195m
"삼바춤 추는 '삼성바이오'…""반사이익 예상"" [마켓플러스]",한국경제TV,20240308,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202403080175&t=NNv
[유안타證 주간추천주]크래프톤·삼성바이오로직스·파인엠텍,이데일리,20240309,http://www.edaily.co.kr/news/newspath.asp?newsid=01305446638821680
"""5년간 8만명 채용"" 약속…삼성, 상반기 공채 시작",아시아경제,20240310,https://view.asiae.co.kr/article/2024031015125542527
심상찮은 美·中 갈등 속 '틈새' 노리는 K-제약바이오,데일리안,20240311,https://www.dailian.co.kr/news/view/1336952/?sc=Naver
"삼성바이오로직스, MSD와 927억 규모 위탁생산계약",연합뉴스,20240312,https://www.yna.co.kr/view/AKR20240312138100017?input=1195m
"삼성바이오로직스, 올해도 '릴레이 수주'…초격차 벌이나",메트로신문,20240313,http://www.metroseoul.co.kr/article/20240313500505
"""삼성물산, 주총 표 대결 D-1…행동주의펀드 압박에 전 세계 관심""",아시아경제,20240314,https://view.asiae.co.kr/article/2024031416205984654
"승승장구 삼성바이오로직스, 주주총회도 30분 만에 쾌속순항",조선비즈,20240315,https://biz.chosun.com/science-chosun/bio/2024/03/15/UIMOGNNXPFEURLHAKNT742TYYI/?utm_source=naver&utm_medium=original&utm_campaign=biz
[유안타證 주간추천주]크래프톤·삼성바이오로직스·파인엠텍,이데일리,20240316,http://www.edaily.co.kr/news/newspath.asp?newsid=01354646638823976
"""삼성을, 청와대를 청주로""…충북 후보들 '아니면 말고식 공약'? [4·10 총...",MBN,20240317,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=5011661
[제약 상장기업 브랜드평판] 1위 삼성바이오로직스·2위 셀트리온·3위 ...,국제뉴스,20240318,https://www.gukjenews.com/news/articleView.html?idxno=2946439
ADC 완성 꿈꾸는 삼성…브릭바이오에 투자,매일경제,20240319,https://www.mk.co.kr/article/10968631
"초격차 노리는 삼성바이오, 우호적 글로벌 CDMO 시장 환경 셋",머니투데이,20240320,http://news.mt.co.kr/mtview.php?no=2024032015131451627
"세계 1위 CDMO 론자, 美 바이오의약품 공장 12억 달러에 인수",서울경제,20240321,https://www.sedaily.com/NewsView/2D6Q0RMMP1
"삼성바이오로직스, 'CDMO 리더십 어워즈' 전부문 수상",아시아경제,20240322,https://view.asiae.co.kr/article/2024032210403011663
국내 제약바이오업계 84.9억원 받아간 연봉킹은 누구?,메디파나뉴스,20240323,https://www.medipana.com/article/view.php?news_idx=324304&sch_cate=D
"M&A 대신 자체 개발…삼성바이오, 잭팟 기대",한국경제,20240324,https://www.hankyung.com/article/2024032424131
"해외 수주 확대 나선 삼성바이오…""뉴욕에서만 미팅 40건""",연합뉴스,20240325,https://www.yna.co.kr/view/AKR20240322118900017?input=1195m
"[70주년 특집] 삼성바이오, '에코바디스' 최고등급 플래티넘 수상",약업신문,20240326,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=292014
글로벌 CDMO시장 격변…빈자리 차지할 주인공은 누구?,뉴시스,20240327,https://www.newsis.com/view/?id=NISX20240327_0002677031&cID=10434&pID=13200
"""청와대 이전"" vs ""삼성 바이오 유치""…현실성 날선 검증",노컷뉴스,20240328,https://www.nocutnews.co.kr/news/6119354?utm_source=naver&utm_medium=article&utm_campaign=20240328093208
"삼바·롯바 방문한 식약처장…""바이오 CDMO 적극 지원""",뉴시스,20240329,https://www.newsis.com/view/?id=NISX20240329_0002680893&cID=10434&pID=13200
[바이오 TOP 10] 셀트리온 4.03% 올라 상승률 상위권,핀포인트뉴스,20240330,https://www.pinpointnews.co.kr/news/articleView.html?idxno=255573
가격 매력·실적 개선주에 주목...삼성전자·삼성바이오로직스 '픽' [株...,파이낸셜뉴스,20240331,http://www.fnnews.com/news/202403311116017620
"정부, '바이오 제조' 민간 투자에 2.1조 예산 지원 더한다",뉴시스,20240401,https://www.newsis.com/view/?id=NISX20240401_0002682819&cID=10401&pID=10400
삼성바이오로직스 올해 '상저하고' 전망,코메디닷컴,20240402,https://kormedi.com/?p=1677461
"삼성바이오로직스, '걷기·금연·마음건강'으로 직원 챙긴다",뉴시스,20240403,https://www.newsis.com/view/?id=NISX20240403_0002685748&cID=10434&pID=13200
"삼성바이오로직스, MSD 증액 계약으로 올 수주 6000억 돌파",한국경제,20240404,https://www.hankyung.com/article/202404040751i
"다올투자 ""삼성바이오로직스 1분기 실적 기대 부합, 연말 ADC 공장 가동...",비즈니스포스트,20240405,https://www.businesspost.co.kr/BP?command=article_view&num=348173
임직원 복지 늘리는 제약·바이오…내실다지기 본격화,IT조선,20240406,https://it.chosun.com/news/articleView.html?idxno=2023092113146
[삼성 퀀텀점프] 회장의 '뉴삼성'…글로벌 빅테크 기업들과 합종연횡,글로벌이코노믹,20240407,http://www.g-enews.com/ko-kr/news/article/news_all/20240405174604807112616b072_1/article.html
"SK증권 ""삼성바이오, '상저하고' 실적 전망…목표주가 100만원""",연합뉴스,20240408,https://www.yna.co.kr/view/AKR20240408020500008?input=1195m
"'영업이익 1조' 삼성바이오로직스, 미운오리서 백조로 달라진 그룹 위상",블로터,20240409,https://www.bloter.net/news/articleView.html?idxno=614643
삼성바이오 매출 4조 시대 열린다,파이낸셜뉴스,20240410,http://www.fnnews.com/news/202404101919053194
"삼성바이오로직스, 1분기 외형 성장률 30% 전망…年 매출 4조클럽 청신호",머니투데이,20240411,http://news.mt.co.kr/mtview.php?no=2024041115021820391
"삼성바이오로직스, 1분기 매출 30% 불렸다…年 4조클럽 청신호",머니투데이,20240412,http://news.mt.co.kr/mtview.php?no=2024041117520976915
"미래에셋증권, 4월 둘째주 삼성SDS 등 11종목 매수 추천",빅터뉴스,20240413,https://www.bigtanews.co.kr/article/view/big202404120019
국내 제약·바이오기업 직원 100명 중 17명 '연구개발' 종사,메디게이트뉴스,20240414,https://www.medigatenews.com/news/1854608219
"주력 품목 선전에 해외진출 성과, 제약바이오 1분기 실적 ‘순항’ 전망",서울경제,20240415,https://www.sedaily.com/NewsView/2D7X6JNNE8
"삼성바이오로직스 노사, '임금 5.3% 인상' 잠정 합의",뉴스1,20240416,https://www.news1.kr/articles/5386757
"삼성바이오로직스, 올해 임금 5.3% 인상 확정",조선비즈,20240417,https://biz.chosun.com/science-chosun/bio/2024/04/17/AU6QOD4HOBAT5G7JMV6QI4T22Y/?utm_source=naver&utm_medium=original&utm_campaign=biz
"삼성바이오로직스, '2024년 임금·단체협약 체결식' 진행",뉴시스,20240418,https://www.newsis.com/view/?id=NISX20240418_0002704296&cID=10434&pID=13200
"CDMO, 제약바이오 블루오션 자리매김…규모·형태까지 다양화",메디파나뉴스,20240420,https://www.medipana.com/article/view.php?news_idx=325505&sch_cate=D
"'의료파업'에도 K제약·바이오 1Q 호실적 예고…""공백 장기화 우려는 여...",머니투데이,20240421,http://news.mt.co.kr/mtview.php?no=2024041908481660388
"불끄고 계단 이용…삼성바이오로직스, 생활속 ESG 진행",뉴시스,20240422,https://www.newsis.com/view/?id=NISX20240422_0002707859&cID=10434&pID=13200
"‘종이절약·텀블러 사용’ 삼성바이오, 직원 ‘ESG 캠페인’",헤럴드경제,20240423,http://news.heraldcorp.com/view.php?ud=20240423050362
"삼성바이오로직스, 1분기 매출 9469억·영업이익 2213억… 역대 최대 기...",헬스조선,20240424,https://health.chosun.com/site/data/html_dir/2024/04/24/2024042401892.html
"“4공장이 끌고 에피스가 밀었다”… 삼성바이오로직스, 1분기 실적 ‘역...",동아일보,20240425,https://www.donga.com/news/Health/article/all/20240425/124642830/1
삼바 1분기 실적 분석해보니…'에피스'효과로 영업익 증가,한국경제,20240426,https://www.hankyung.com/article/202404269666i
"[제약·바이오 주간동향] 식약처, 37호 국산신약 ‘자큐보’ 허가 外",이투데이,20240427,https://www.etoday.co.kr/news/view/2354795
업계 '최초' 타이틀 쓰는 존림 삼성바이오로직스 사장,머니S,20240428,https://www.moneys.co.kr/article/2024042615421811018
이재용 '글로벌 네트워크' 삼성의 미래 키운다,파이낸셜뉴스,20240429,http://www.fnnews.com/news/202404281421548719
"삼성바이오로직스, '바이오 안전보건 포럼' 개최",연합뉴스,20240430,https://www.yna.co.kr/view/AKR20240430086800017?input=1195m
중부지방고용노동청과 바이오·제약업체 바이오·제약 산업분야 소통의...,대한경제,20240501,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202405011126054110646
"삼성바이오로직스, 미중 바이오 전쟁 반사이익에 4조 넘어 5조 천정 뚫는...",테크홀릭,20240502,http://www.techholic.co.kr/news/articleView.html?idxno=212364
"삼성라이프사이언스펀드, 美 바이오기업 '라투스바이오' 투자",연합뉴스,20240503,https://www.yna.co.kr/view/AKR20240503036600017?input=1195m
"기관ㆍ셀트리온, 개인 삼성바이오로직스 집중 매수",의약뉴스,20240504,http://www.newsmp.com/news/articleView.html?idxno=240708
"CNBC ""골드만삭스, 삼성바이오 등 3종목 매수 권고""",연합인포맥스,20240506,https://news.einfomax.co.kr/news/articleView.html?idxno=4308452
"북유럽 라이프사이언스 대표단, 삼성바이오 방문 견학",뉴시스,20240507,https://www.newsis.com/view/?id=NISX20240507_0002725712&cID=10434&pID=13200
"삼성바이오로직스 ""일라이 릴리와 2562억원 증액 계약""",뉴시스,20240508,https://www.newsis.com/view/?id=NISX20240508_0002727962&cID=10434&pID=13200
"""한미의 CDMO 사업, 삼성과 다릅니다""",비즈워치,20240509,http://news.bizwatch.co.kr/article/mobile/2024/05/09/0029
"[채용 원픽] 삼성바이오로직스, 품질·경영지원·공정지원(~5/20일)",히트뉴스,20240510,http://www.hitnews.co.kr/news/articleView.html?idxno=54633
美바이오 기업 79%는 中에 생산 의존… 미소짓는 '이 기업',서울경제,20240512,https://www.sedaily.com/NewsView/2D95R5QXXR
"[채권뷰] 삼성바이오로직스, 2496억 규모 회사채 거래",이투데이,20240513,https://www.etoday.co.kr/news/view/2359216
CDMO 시장 잡아라…삼성·셀트·한미 주도권 격돌,아시아경제,20240514,https://view.asiae.co.kr/article/2024051415271665579
中기업 떼내는 美 생물보안법… K제약바이오 진격 기회,파이낸셜뉴스,20240515,http://www.fnnews.com/news/202405151917454408
[K-바이오스토리] 삼성바이오로직스…ADC 강화로 글로벌 바이오 회사 '성...,스마트에프엔,20240516,https://www.smartfn.co.kr/article/view/sfn202405160006
"美, 바이오 보안법으로 中 견제… “삼성바이오로직스에 기회”",조선비즈,20240517,https://biz.chosun.com/stock/stock_general/2024/05/17/QKZ5TGUKPFAOJCJTESSL4TEH34/?utm_source=naver&utm_medium=original&utm_campaign=biz
[바이오 TOP 10] 유한양행 4.59% 상승...구성종목 중 상승률 상위권,핀포인트뉴스,20240518,https://www.pinpointnews.co.kr/news/articleView.html?idxno=266314
"[데이터 뉴스룸] 삼성바이오로직스, 제약 업체 임원 연봉 톱…2~3위는 셀...",녹색경제신문,20240519,https://www.greened.kr/news/articleView.html?idxno=314312
"삼성바이오로직스, 우시바이오 따돌리고 CDMO 2인자 차지하나",약업신문,20240521,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=294476
"'역대급 실적' 현대차, 대기업 경영평가 첫 1위…삼성전자는 2위",연합뉴스,20240522,https://www.yna.co.kr/view/AKR20240521139500003?input=1195m
"바이오USA로 가는 K바이오…세포·유전자치료제, 위탁생산 눈길",조선비즈,20240523,https://biz.chosun.com/science-chosun/bio/2024/05/23/DR73C2NGK5F3ZCUOYIZ2ZY3FM4/?utm_source=naver&utm_medium=original&utm_campaign=biz
"[1.5°C HOW-ESG Awards] 삼성바이오로직스, ESG 경영으로 실적 성장",한스경제,20240524,http://www.hansbiz.co.kr/news/articleView.html?idxno=694953
"美, '생물보안법' 추진…""기회왔다"" 분주한 CDMO 기업들",뉴시스,20240525,https://www.newsis.com/view/?id=NISX20240524_0002747098&cID=10434&pID=13200
"K-바이오, 바이오USA 출격...美 생물보안법 반사이익 얻나",아주경제,20240526,https://www.ajunews.com/view/20240526142533655
"삼성바이오로직스, 바이오 USA 2024 참가… 글로벌 수주 확대 노려",조선비즈,20240527,https://biz.chosun.com/science-chosun/bio/2024/05/27/YEYCXPRYY5HEVAOQVHQMQ532T4/?utm_source=naver&utm_medium=original&utm_campaign=biz
[화제기업] 사상 최대 실적 이룬 삼성바이오로직스 비결,월간중앙,20240528,http://jmagazine.joins.com/monthly/view/339673
"삼성바이오로직스, CDO 사업 기대감 커진 이유",비즈워치,20240529,http://news.bizwatch.co.kr/article/mobile/2024/05/28/0025
"삼성바이오로직스, 2024 ESG 보고서 발간",연합뉴스,20240530,https://www.yna.co.kr/view/AKR20240530042700017?input=1195m
기초과학·여성 키우고 '수상자 특강' 듣고...삼성의 '사업보국' 호암상,중앙일보,20240531,https://www.joongang.co.kr/article/25253366
"[제약·바이오 주간동향] 삼성바이오, 12년 연속 ‘바이오USA’ 참가 外",이투데이,20240601,https://www.etoday.co.kr/news/view/2365744
"삼성바이오로직스, 올해 연매출 첫 4조 달성 가능한 까닭은?",이데일리,20240602,http://www.edaily.co.kr/news/newspath.asp?newsid=01088966638917784
[바이오USA]글로벌 바이오 총집결…대세 된 K-바이오,아시아경제,20240603,https://view.asiae.co.kr/article/2024060208005653035
"삼성바이오로직스, 신규 'CDO플랫폼' 출시…""고객 맞춤""",뉴시스,20240604,https://www.newsis.com/view/?id=NISX20240604_0002759934&cID=10434&pID=13200
"'바이오USA' 출동한 대통령실 ""바이오는 곧 안보""",아시아경제,20240605,https://view.asiae.co.kr/article/2024060512342596526
기자간담회 하는 존림 삼성바이오로직스 대표,연합뉴스,20240606,https://www.yna.co.kr/view/PYH20240606093400017?input=1196m
"韓·日·유럽, 37조 바이오 CDMO 쟁탈전",한국경제,20240607,https://www.hankyung.com/article/2024060721071
"바이오협회 ""바이오USA2024서 '한국식 혁신' 제대로 알렸다""",이뉴스투데이,20240608,http://www.enewstoday.co.kr/news/articleView.html?idxno=2137458
바이오 USA 휩쓴 美·中 '안보 이슈'…K-바이오에 '쏠린 눈',머니투데이,20240609,http://news.mt.co.kr/mtview.php?no=2024060909495171747
"""올해도 ESG""…제약바이오, 잇단 ESG보고서 발간",뉴스웨이,20240610,https://www.newsway.co.kr/news/view?ud=2024061016013852759
"""삼성바이오로직스, 올 10% 이상 성장하는 유일한 CDMO""",메디소비자뉴스,20240611,http://www.medisobizanews.com/news/articleView.html?idxno=116878
"'BIO USA 2024' 참관객 5명 중 1명, 삼성바이오로직스 찾았다",메디파나뉴스,20240612,https://www.medipana.com/article/view.php?news_idx=327545&sch_cate=D
"삼성바이오로직스가 고대하는 美 ‘생물보안법’, 中 로비에 제동 걸리...",헬스조선,20240613,https://health.chosun.com/site/data/html_dir/2024/06/13/2024061302059.html
한숨돌린 中우시바이오…불확실성 커진 글로벌 CDMO,뉴시스,20240614,https://www.newsis.com/view/NISX20240613_0002772000
美 생물보안법 통과 임박…'中 우시 빈자리' K-바이오가 메꾼다,더팩트,20240615,http://news.tf.co.kr/read/economy/2106570.htm
세계정상 오른 삼성바이오로직스… 결실 맺은 이재용의 '뚝심',아시아투데이,20240616,https://www.asiatoday.co.kr/view.php?key=20240617010008246
"삼성바이오로직스, 신규 채용 절반 이상 여성",데이터뉴스,20240617,http://www.datanews.co.kr/news/article.html?no=133122
"삼성바이오로직스, 美 박스터 계약 증액에 올해 누적수주 1조 돌파",머니투데이,20240618,http://news.mt.co.kr/mtview.php?no=2024061816390110262
韓경제 이끌 다음 타자는 `K바이오`,이데일리,20240619,http://www.edaily.co.kr/news/newspath.asp?newsid=01341526638923360
"삼성바이오 ""글로벌 조직문화 만들자""…노사 손 잡았다",뉴시스,20240620,https://www.newsis.com/view/NISX20240620_0002780167
"조직문화 혁신, 더 큰 도약 ‘삼성바이오로직스 웨이’",헤럴드경제,20240621,https://news.heraldcorp.com/view.php?ud=20240621050299
"'빨리빨리' 통했다…K-바이오, 아웃사이더에서 단숨에 중심 도약",머니투데이,20240622,http://news.mt.co.kr/mtview.php?no=2024062121320258853
"""中 우시 대체 가능 공장 전 세계 4곳 뿐…국내선 바이넥스 기대""",한국경제,20240623,https://www.hankyung.com/article/202406235465i
"조직문화 혁신, 뛰어난 수주 성과…더 크게 멀리 도약하는 ‘삼성바이오...",세계일보,20240624,http://www.segye.com/newsView/20240624513766?OutUrl=naver
"삼성바이오로직스, 美 제약사와 2000억원대 CMO 계약",머니S,20240625,https://www.moneys.co.kr/article/2024062517201328716
삼성바이오로직스 수주 랠리...상반기 1.2조 돌파,코메디닷컴,20240626,https://kormedi.com/?p=1700178
"'제2의 반도체' 바이오 키울 특화단지, 인천·대전 등 5개 선정",한국일보,20240627,https://www.hankookilbo.com/News/Read/A2024062715250001218?did=NA
"[2024년 납세대상] 삼성바이오로직스, 역대 최대 실적 이어가며 초격차...",조세일보,20240628,http://www.joseilbo.com/news/news_read.php?uid=519986&class=7&grp=
"바이오클러스터 수혜 총 3,270가구 '송도자이 풍경채 그라노블', 미분양...",경상일보,20240629,https://www.ksilbo.co.kr/news/articleView.html?idxno=1002715
삼성바이오 '회계분식 의혹' 행정소송 6년 만에 결론,시사저널이코노미,20240630,https://www.sisajournal-e.com/news/articleView.html?idxno=403875
"삼성바이오로직스 하반기 수주 기대↑, 5공장 선 수주·美 생물보안법 ...",뉴데일리,20240701,https://biz.newdaily.co.kr/site/data/html/2024/07/01/2024070100123.html
"삼성바이오, 1조4600억 수주계약 체결…역대최대 규모",뉴시스,20240702,https://www.newsis.com/view/NISX20240702_0002795433
'연 매출 4조 원' 시대 열리나…달리는 'K-바이오 CDMO',뉴시스,20240703,https://www.newsis.com/view/NISX20240703_0002796927
'실적 탄탄대로' 삼성바이오로직스… '고환율·마일스톤·수주' 겹경사,머니S,20240704,https://www.moneys.co.kr/article/2024070414292790248
