제목,언론사,날짜,링크
"SK하이닉스·가우스랩스, AI 기반 반도체 계측기술 성과 발표",연합뉴스,20240229,https://www.yna.co.kr/view/AKR20240229040400003?input=1195m
"삼성·마이크론, SK하이닉스 맹추격…이 메모리칩 뭐기에",비즈워치,20240301,http://news.bizwatch.co.kr/article/industry/2024/02/27/0025
"용인시, SK하이닉스 1기 팹 조기 착공 건축허가 TF 킥오프 회의 열어",열린뉴스통신,20240302,https://www.onews.tv/news/articleView.html?idxno=199043
"[단독] “R&D 삭감에 맞불”…민주, 7일 SK하이닉스 방문",서울신문,20240303,https://www.seoul.co.kr/news/politics/congress/2024/03/03/20240303500081&wlog_tag3=naver
"SK하이닉스 ""키오시아 합병, 韓정부 압박 받은 적 없다""",뉴시스,20240304,http://www.newsis.com/view/?id=NISX20240304_0002647312&cID=10414&pID=13000
"일본서 반도체 생산? 정부 압박?...SK하이닉스 둘러싼 루머들, 왜",매일경제,20240305,https://www.mk.co.kr/article/10956931
"[단독] SK하이닉스, 지난달 엔비디아에 '12단 HBM3E' 샘플 공급",지디넷코리아,20240306,https://zdnet.co.kr/view/?no=20240306093438
SK하이닉스 HBM 설계하다 마이크론 임원으로…인력 유출 '심각',연합뉴스,20240307,https://www.yna.co.kr/view/AKR20240306157200003?input=1195m
SK하이닉스 'HBM 기술' 유출됐나…핵심인재 美마이크론 이직 '충격',뉴스1,20240308,https://www.news1.kr/articles/5343297
외국인 SK하이닉스 보유율 '역대 최고'…주가 더 오를까,연합뉴스,20240309,https://www.yna.co.kr/view/AKR20240308152000008?input=1195m
삼성전자에서 하이닉스로 갈아탄 외국인…엔비디아에 주가 향방 달렸다,조선비즈,20240310,https://biz.chosun.com/stock/stock_general/2024/03/10/4P2OFKF4QJCH5FQUMDW3IOPQSE/?utm_source=naver&utm_medium=original&utm_campaign=biz
"SK하이닉스, 엔비디아 급락 여파…3%대 하락 마감[핫스탁](종합)",뉴시스,20240311,http://www.newsis.com/view/?id=NISX20240311_0002656278&cID=10403&pID=15000
"""삼성전자·SK하이닉스, 반도체 중고장비 판매 중단""",뉴시스,20240312,http://www.newsis.com/view/?id=NISX20240312_0002657468&cID=10101&pID=10100
"SK하이닉스 소재담당 임원 ""안정적 소재운영 생태계 구축""",연합뉴스,20240313,https://www.yna.co.kr/view/AKR20240313108200003?input=1195m
청년에게 일경험 제공…SK하이닉스 등 214곳 선정,머니투데이방송,20240314,https://news.mtn.co.kr/news-detail/2024031410192526117
"삼성 60억 달러…SK하이닉스, 美 보조금 얼마나 받을까?",뉴시스,20240315,http://www.newsis.com/view/?id=NISX20240315_0002662393&cID=10414&pID=13000
"""22만닉스 간다며""…일주일 내내 조정 받은 SK하이닉스[종목현미경]",뉴스1,20240316,https://www.news1.kr/articles/5352173
"오픈AI 샘 올트먼 CEO ""삼성전자 SK하이닉스와 AI 칩 제조 희망한다""",파이낸셜뉴스,20240317,http://www.fnnews.com/news/202403170853214358
"“문제는 00이야”...삼성·SK하이닉스, 엔비디아 GTC서 보여줄 것은",매일경제,20240318,https://www.mk.co.kr/article/10966840
"박정호 부회장, SK하이닉스 연봉 38억…곽노정 사장은 18.7억",뉴시스,20240319,https://www.newsis.com/view/?id=NISX20240319_0002667046&cID=10407&pID=13000
"SK하이닉스, 'GTC 2024'서 온디바이스 AI PC용 SSD 신제품 공개",지디넷코리아,20240320,https://zdnet.co.kr/view/?no=20240320091303
"“땡큐, 마이크론”…호실적에 삼성전자·SK하이닉스 동반 강세",매일경제,20240321,https://www.mk.co.kr/article/10970402
"'HBM 독주' SK하이닉스, 주가 20만원 시대 '성큼'",뉴시스,20240322,https://www.newsis.com/view/?id=NISX20240322_0002670663&cID=10403&pID=15000
"SK하이닉스 곽노정, 中상무장관과 반도체 협력 논의(종합)",연합뉴스,20240323,https://www.yna.co.kr/view/AKR20240323044500009?input=1195m
중국발전포럼 개막 '친시장' 강조…애플·SK하이닉스 등 참석,아시아경제,20240324,https://view.asiae.co.kr/article/2024032416511546847
"中관영지, SK하이닉스 언급하며 ""韓, 기업이익 해치지 않길 희망""",연합뉴스,20240325,https://www.yna.co.kr/view/AKR20240325132000083?input=1195m
"삼성전자, 2년3개월만에 '8만전자' 찍어…SK하이닉스 신고가(종합)",연합뉴스,20240326,https://www.yna.co.kr/view/AKR20240326052351008?input=1195m
"""SK하이닉스, 美인디애나주에 5조3천억원 투자 칩 패키징 공장""(종합)",연합뉴스,20240327,https://www.yna.co.kr/view/AKR20240327002451091?input=1195m
"최태원 회장 차녀, 美 의료 스타트업 창업…SK하이닉스는 퇴사(종합)",연합뉴스,20240328,https://www.yna.co.kr/view/AKR20240328086451003?input=1195m
"삼성전자, 에이스 모아 '차세대 HBM 전담팀' 만든다",한국경제,20240329,https://www.hankyung.com/article/2024032970101
"HBM 1등 SK하이닉스, 곽노정 사장이 자신감 드러낸 이유? [돈보기]",한국경제TV,20240330,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202403290210&t=NNv
"""韓 메모리칩 수출 회복세…삼성·하이닉스 1분기 실적 기대""",아시아경제,20240331,https://view.asiae.co.kr/article/2024033115010105876
"SK하이닉스, 반도체 업계 최초 네온 가스 재활용 기술 개발",데일리안,20240401,https://www.dailian.co.kr/news/view/1346004/?sc=Naver
"청주시 ""SK하이닉스·청주대와 청소년 문화예술사업 추진""",연합뉴스,20240402,https://www.yna.co.kr/view/AKR20240402109800064?input=1195m
SK하이닉스 '솔리다임 살리기' 나섰지만…산적한 과제 넘을까,뉴시스,20240403,https://www.newsis.com/view/?id=NISX20240402_0002685180&cID=10414&pID=13000
"SK하이닉스, 美인디애나에 차세대 HBM공장 짓는다…5.2조원 투자(종합)",연합뉴스,20240404,https://www.yna.co.kr/view/AKR20240403161151003?input=1195m
"하이닉스, 美 HBM공장 5조 투자… 인디애나 ‘실리콘 심장부’로",동아일보,20240405,https://www.donga.com/news/Economy/article/all/20240405/124328048/1
마이크론 이어 삼성전자도 '깜짝실적'… SK하이닉스 기대감↑,머니S,20240406,https://www.moneys.co.kr/article/2024040516081245734
실적 시즌…삼성전자·SK하이닉스 반도체株 주목[주간추천주],이데일리,20240407,http://www.edaily.co.kr/news/newspath.asp?newsid=01289046638853824
"[단독]SK하이닉스,3분기 '6세대 10나노' D램 양산…삼성보다 빠르다",머니투데이,20240408,http://news.mt.co.kr/mtview.php?no=2024040814040571169
"대기업들, 실적 줄어도 R&D 더 투자했다…SK하이닉스 감소액 1위",매경이코노미,20240409,https://www.mk.co.kr/article/10986201
'낸드플래시 봄' 왔다…적층 경쟁 나선 반도체업계,한국경제,20240410,https://www.hankyung.com/article/2024041018391
"SK하이닉스 ""美 패키징 공장, AI 리더십 강화하겠다""",뉴시스,20240411,https://www.newsis.com/view/?id=NISX20240411_0002695927&cID=13001&pID=13000
"SK하이닉스, 장중 19만 1400원 터치...사상 '최고가'[핫종목]",뉴스1,20240412,https://www.news1.kr/articles/5382676
신고가 질주하는 SK하이닉스…외인 비중도 역대 최고,뉴시스,20240413,https://www.newsis.com/view/?id=NISX20240412_0002697384&cID=10403&pID=15000
"[metro관심종목] SK하이닉스, 최고가 또 경신...'20만닉스' 코앞?",메트로신문,20240414,http://www.metroseoul.co.kr/article/20240414500215
"곽노정 SK하이닉스 사장, 美 반도체 행사서 기조 연설",뉴시스,20240415,https://www.newsis.com/view/?id=NISX20240415_0002700344&cID=10407&pID=13000
1분기 시총 100조원 가까이 증가…SK하이닉스 30조원↑,연합뉴스,20240416,https://www.yna.co.kr/view/AKR20240415127500003?input=1195m
"'아픈 손가락' 키옥시아, 상장 재도전…SK하이닉스에 호재 될까",SBS Biz,20240417,https://biz.sbs.co.kr/article_hub/20000166826?division=NAVER
"SK하이닉스 CEO ""AI기술 잠재력 무한""…美와 반도체 협력 강조",연합뉴스,20240418,https://www.yna.co.kr/view/AKR20240418000600071?input=1195m
"SK하이닉스, TSMC와 HBM 6세대 개발…""2026년 양산""",뉴시스,20240419,https://www.newsis.com/view/?id=NISX20240419_0002705490&cID=10414&pID=13000
"HBM 1위 SK하이닉스-파운드리 1위 TSMC ‘연합군’, 칩 전쟁 가세",동아일보,20240420,https://www.donga.com/news/Economy/article/all/20240419/124567280/1
"[단독] MS-한국 '테크 빅4', AI 협력 본격 시동",한국경제,20240421,https://www.hankyung.com/article/2024042159431
"SK하이닉스 이재연 부사장 ""이머징 메모리, AI 패러다임 이끈다""",뉴시스,20240422,https://www.newsis.com/view/?id=NISX20240422_0002708254&cID=10414&pID=13000
"SK하이닉스, '지구의 날' 맞아 안성천 생태 모니터링 활동",지디넷코리아,20240423,https://zdnet.co.kr/view/?no=20240423092635
"SK하이닉스, 청주 신공장에 20조원 투자…AI 메모리 패권 선점한다",조선비즈,20240424,https://biz.chosun.com/it-science/ict/2024/04/24/RVCZEUWSYJDB5HKESODVPCZR2M/?utm_source=naver&utm_medium=original&utm_campaign=biz
"SK하이닉스, 1분기 영업익 2.8조 '깜짝 실적'…낸드 흑자 전환(종합)",연합뉴스,20240425,https://www.yna.co.kr/view/AKR20240425023052527?input=1195m
SK하이닉스 동반성장협의회 정기총회 참석한 곽노정 CEO,연합뉴스,20240426,https://www.yna.co.kr/view/PYH20240426106700003?input=1196m
곽노정 SK하이닉스 사장의 'HBM 베팅'은 성공할까,머니투데이,20240427,http://news.mt.co.kr/mtview.php?no=2024042613340232862
"[단독] ""메모리 슈퍼사이클 온다""…SK하이닉스, 추가투자 검토 착수",서울경제,20240428,https://www.sedaily.com/NewsView/2D8370P8AU
"산업부 ""SK하이닉스 용인 반도체 클러스터 전력 수급 문제 없다""",뉴시스,20240429,https://www.newsis.com/view/?id=NISX20240429_0002717116&cID=10401&pID=10400
"[단독] 금감원, SK하이닉스 압수수색…""파두 최대 거래처""",SBS,20240430,https://news.sbs.co.kr/news/endPage.do?news_id=N1007631123&plink=ORI&cooper=NAVER
"'적자 탈출' 삼성·SK하이닉스, AI 반도체 수요 공략 속도전",IT조선,20240501,https://it.chosun.com/news/articleView.html?idxno=2023092114706
"올해 영업이익 20조 노린다, 내년은?[SK하이닉스 업턴 온다④]",뉴시스,20240502,https://www.newsis.com/view/?id=NISX20240502_0002721133&cID=13001&pID=13000
"SK하이닉스 곽노정 사장 “HBM, 2025년까지 완판… 연 60% 수요 증가 공...",세계일보,20240503,http://www.segye.com/newsView/20240502516456?OutUrl=naver
"곽노정 SK하이닉스 사장, HBM 리더십 강화 '가속페달'",머니S,20240504,https://www.moneys.co.kr/article/2024050310130136557
"""삼성보다 EPS·PER 우위"" SK하이닉스 손들어준 증권가",파이낸셜뉴스,20240505,http://www.fnnews.com/news/202405051821178137
"SK하이닉스, 탈플라스틱 활동 속도…다회용기 세척장 설립 지원",연합뉴스,20240506,https://www.yna.co.kr/view/AKR20240506029700003?input=1195m
"HBM 수요 폭등에 ‘부르는게 값’… SK하이닉스·삼성전자, 가격 협상 테...",조선비즈,20240507,https://biz.chosun.com/it-science/ict/2024/05/07/HV4T4GQEDJEHBBDFFXKA7C5ZGY/?utm_source=naver&utm_medium=original&utm_campaign=biz
"[단독] SK하이닉스, 中에 파운드리사업 '지분 49%' 매각",한국경제,20240508,https://www.hankyung.com/article/202405070287r
"레거시칩은 中, 첨단칩은 韓·美…SK하이닉스, '투트랙' 통할까?",뉴시스,20240509,https://www.newsis.com/view/?id=NISX20240509_0002728786&cID=10414&pID=13000
"SK하이닉스 파운드리, 韓 인력 거취 어쩌나…""운용 고심중""",이데일리,20240510,http://www.edaily.co.kr/news/newspath.asp?newsid=01230006638887608
[피스앤칩스]낸드 이어 D램도 '적층' 경쟁…삼성·하이닉스 HBM 단수 상향,아시아경제,20240511,https://view.asiae.co.kr/article/2024051015351779867
"SK하이닉스, 경쟁력 강화 기대...게임주는 저평가 매력 부각 [株슐랭가...",파이낸셜뉴스,20240512,http://www.fnnews.com/news/202405121317399194
SK하이닉스 “HBM4E 2026년 개발”,전자신문,20240513,https://www.etnews.com/20240513000276
"""SK하이닉스, 내년 HBM 물량도 동났다""",SBS Biz,20240514,https://biz.sbs.co.kr/article_hub/20000171447?division=NAVER
"SK하이닉스, HBM 시장 1위 수성 핵심은 '커스텀 HBM'",글로벌이코노믹,20240515,http://www.g-enews.com/ko-kr/news/article/news_all/2024051416580090046ed0c62d49_1/article.html
엔비디아發 훈풍에…삼성전자·SK하이닉스 급등[특징주],이데일리,20240516,http://www.edaily.co.kr/news/newspath.asp?newsid=01692486638889576
"대기업 1분기 영업익 57.1%↑…한전·SK하이닉스·삼성전자, 톱3",한국경제TV,20240517,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202405170010&t=NN
하이닉스 폼 미쳤다···코스피 상승률 16배,매일경제,20240518,https://www.mk.co.kr/article/11018606
“비싼 VR기기 가격 낮출 놀라운 기술” LGD·SK하이닉스 합작 ‘반값 솔...,헤럴드경제,20240519,https://news.heraldcorp.com/view.php?ud=20240517050771
"SK하이닉스, 투자 확대 불구 '재무구조' 더 좋아졌다",뉴시스,20240520,https://www.newsis.com/view/?id=NISX20240520_0002740562&cID=10414&pID=13000
"""삼전 팔고 하이닉스 살걸""…두배 뛰더니 '더 오른다' 전망까지",머니투데이,20240521,http://news.mt.co.kr/mtview.php?no=2024052114214512110
'영업기밀까지 공개' 자신감…한발 더 달아나는 'SK하이닉스',한국경제,20240522,https://www.hankyung.com/article/202405226137i
'26조원' 지원에 웃음꽃 핀 삼성·SK하이닉스,아이뉴스24,20240523,http://www.inews24.com/view/1722924
"SK하이닉스 주가 40% 올랐는데, 삼성전자는…HBM에 엇갈린 희비",머니투데이,20240524,http://news.mt.co.kr/mtview.php?no=2024052308473648737
"""4400만→11억원""…수익률 대박낸 SK하이닉스 직원 계좌인증",뉴시스,20240525,https://www.newsis.com/view/?id=NISX20240525_0002748052&cID=10201&pID=10200
애사심에 SK하이닉스 '4400만원 올인' 직원 근황은?,주간조선,20240526,http://weekly.chosun.com/news/articleView.html?idxno=34858
"SK하이닉스, 반도체 불황에도…2023년 사회적 가치 4.9조 창출",이코노미스트,20240527,https://economist.co.kr/article/view/ecn202405270022
SK하이닉스 반도체 기술 화웨이로 빼돌린 중국인 직원 재판행,연합뉴스,20240528,https://www.yna.co.kr/view/AKR20240528027500061?input=1195m
"SK하이닉스, 소부장 협력사들과 온실가스 감축 공동선언",연합뉴스,20240529,https://www.yna.co.kr/view/AKR20240529051800003?input=1195m
"SK하이닉스 ""HBM 인기, 내년 공급계획까지 논의 중""",뉴시스,20240530,https://www.newsis.com/view/?id=NISX20240530_0002754649&cID=10414&pID=13000
"이강욱 SK하이닉스 부사장, 한국인 첫 IEEE 전자제조기술상 받아",연합뉴스,20240531,https://www.yna.co.kr/view/AKR20240531059900003?input=1195m
"[세기의 이혼 SK] ""불똥 튀었나"" SK하이닉스, 18만원 급락… 외국인 '팔...",머니S,20240601,https://www.moneys.co.kr/article/2024053116145569863
"샌프란한국교육원-SK하이닉스 아메리카, 교과서 지원 협약",연합뉴스,20240602,https://www.yna.co.kr/view/AKR20240602001300091?input=1195m
불붙은 AI 반도체 전쟁… 엔비디아- TSMC·SK하이닉스·삼성전자 합종연...,주간동아,20240603,https://weekly.donga.com/3/all/11/4976122/1
"SK하이닉스 류병훈 부사장 ""HBM 투자 더 신중해야""",뉴시스,20240604,https://www.newsis.com/view/?id=NISX20240604_0002760742&cID=10414&pID=13000
"엔비디아 젠슨 황 ""삼성전자 테스트 탈락 아니다""…SK하이닉스와 경쟁",SBS Biz,20240605,https://biz.sbs.co.kr/article_hub/20000174979?division=NAVER
'컴퓨텍스 2024'의 SK하이닉스 부스,연합뉴스,20240606,https://www.yna.co.kr/view/PYH20240606038500009?input=1196m
"대만서 TSMC 만난 최태원…""인류 도움 AI 시대 초석 함께 열자""",연합뉴스,20240607,https://www.yna.co.kr/view/AKR20240607022600003?input=1195m
"한미반도체, '1500억 규모' SK하이닉스 HBM 제조 장비 수주",헬로티,20240608,https://www.hellot.net/news/article.html?no=90559
"SK하이닉스 '자사주 대박'…""이러다 우리 1등"" 직원들 술렁",한국경제,20240609,https://www.hankyung.com/article/202406093673i
"한투 ""SK하이닉스, HBM 우위 지속 전망…목표가↑""",뉴시스,20240610,https://www.newsis.com/view/?id=NISX20240610_0002765908&cID=10403&pID=15000
"""21만닉스 됐다""…SK하이닉스, 美 훈풍 타고 최고가 경신[핫종목]",뉴스1,20240611,https://www.news1.kr/articles/5443800
[단독] 리벨리온-사피온 합병법인 대표는 박성현…SK하이닉스 시너지 기...,이데일리,20240612,http://www.edaily.co.kr/news/newspath.asp?newsid=02873286638921064
"""SK하이닉스, 역대 최대 실적 예상""",한국경제TV,20240613,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202406130027&t=NN
HBM 공급 대란…SK하이닉스 日 생산 가능성은?,뉴시스,20240614,https://www.newsis.com/view/NISX20240614_0002772888
"SK하이닉스, 6년 만의 최대 실적 전망 [베스트 애널리스트 추천 종목]",한경비즈니스,20240615,https://magazine.hankyung.com/business/article/202406133821b
[단독] SK하이닉스와 손잡은 ‘특허사냥꾼’...마이크론에 소송,한국경제,20240616,https://www.hankyung.com/article/2024061695811
"현대차證 “SK하이닉스, HBM 2분기 영업익 4.9조 예상”… 목표가 27만원",조선비즈,20240617,https://biz.chosun.com/stock/market_trend/2024/06/17/PT3XYN4OT5FPLOQFBBOVJPCTGA/?utm_source=naver&utm_medium=original&utm_campaign=biz
"""美기술주 강세에""…8만전자 회복·SK하이닉스 신고가",뉴시스,20240618,https://www.newsis.com/view/NISX20240618_0002776546
"거침없는 SK하이닉스, ‘23만닉스’ 돌파…증권사 목표가 줄상향",뉴시스,20240619,https://www.newsis.com/view/NISX20240619_0002778592
"농특세 20% 떼고, 건물투자는 제외…반도체 실질 공제율 10% 이하",한국경제,20240620,https://www.hankyung.com/article/2024062008091
SK하이닉스 목표가 '30만원' 처음 나왔다,한국경제TV,20240621,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202406210045&t=NN
[청기홍기]SK하이닉스 독주 계속된다…'30만닉스' 전망까지,비즈워치,20240622,http://news.bizwatch.co.kr/article/market/2024/06/21/0013
"""30만닉스 간다""…SK하이닉스, 목표주가 30만원 등장",뉴시스,20240623,https://www.newsis.com/view/NISX20240621_0002782115
