제목,언론사,날짜,링크
"한화솔루션, 1분기 영업익 적자전환…“태양광 사업 부진”",인더뉴스,20240428,https://www.inthenews.co.kr/news/article.html?no=61951
"[특징주]한화솔루션, 이구영 대표 주식 추가 매입 소식에 강세",이데일리,20240429,http://www.edaily.co.kr/news/newspath.asp?newsid=02833926638861040
주가 급등한 한화솔루션…무슨 일?,뉴시스,20240430,https://www.newsis.com/view/?id=NISX20240429_0002717601&cID=10403&pID=15000
개미들의 ‘빈집털이’ 전략…5월엔 통할까 [투자360],헤럴드경제,20240501,http://news.heraldcorp.com/view.php?ud=20240501050543
"㈜한화, 별도기준 1분기 영업익 1837억…전년比 178% '쑥'",뉴스1,20240502,https://www.news1.kr/articles/5403869
"전선업계 호황에 웃는 한화솔루션, 케이블 소재 사업 '드라이브'",데일리안,20240503,https://www.dailian.co.kr/news/view/1357468/?sc=Naver
SGC에너지 주가 덩실덩실... 영업이익 실적호전 지속 가능성,핀포인트뉴스,20240504,https://www.pinpointnews.co.kr/news/articleView.html?idxno=263571
"[한화그룹] 한화솔루션, 2.12% 올라 계열사 중 상승률 선두",핀포인트뉴스,20240505,https://www.pinpointnews.co.kr/news/articleView.html?idxno=263684
"사실상 지주사 ㈜한화, '한화솔루션·한화에어로'와 신용도 연계",블로터,20240506,https://www.bloter.net/news/articleView.html?idxno=615861
"한화솔루션, '솔라 허브' 카터스빌 신공장 본격 가동 개시",굿모닝경제,20240507,http://www.goodkyung.com/news/articleView.html?idxno=236153
"김동관의 신재생에너지 사업 '주춤'…한화솔루션, 해외 합작사 투자는 ...",SR타임스,20240508,http://www.srtimes.kr/news/articleView.html?idxno=155842
"꿈틀거리는 태양광, 강력한 투자 드라이브…한화솔루션·OCI 미래 준비 '...",뉴스웨이,20240509,https://www.newsway.co.kr/news/view?ud=2024050915273813082
"한화솔루션, 태양광 법인 작년에만 25개 설립",아시아경제,20240510,https://view.asiae.co.kr/article/2024050823035307147
"'승리요정' 김승연 회장, 정말 특별한 야구사랑 있었다…오너 중 유일한...",엑스포츠뉴스,20240511,https://www.xportsnews.com/article/1857739
中 넘어설 새 먹거리 찾아라 [석유화학 돌파구는 없나③],뉴시스,20240512,https://www.newsis.com/view/?id=NISX20240510_0002730817&cID=13001&pID=13000
"""한화는 다 계획이 있구나""… 한화큐셀, 美 IRA·탠덤 셀 공략",시장경제신문,20240513,http://www.meconomynews.com/news/articleView.html?idxno=92963
"GS칼텍스 노사 ‘따뜻한 밥상’ 8년째…한화솔루션, 주택 안전 지원",KBS,20240514,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7963109&ref=A
"한화솔루션㈜ 여수공장, 취약계층 안전한 생활환경 조성 2000만원 후원",천지일보,20240515,https://www.newscj.com/news/articleView.html?idxno=3139733
[주식 초고수는 지금] 떠오르는 태양광…'한화솔루션' 순매수 1위,서울경제,20240516,https://www.sedaily.com/NewsView/2D97M6P6RM
"미국, 中 태양광 봉쇄...""한화솔루션 보릿고개 끝난다""",한국경제TV,20240517,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202405170115&t=NNv
"LG에너지솔루션, 한화큐셀에 ESS 배터리 공급… 4.8GW 역대 최대 규모",세계일보,20240518,http://www.segye.com/newsView/20240517511606?OutUrl=naver
"적자 전환 한화솔루션, '단기차입‧CP 확대'로 유동성 확보 총력",블로터,20240519,https://www.bloter.net/news/articleView.html?idxno=616478
"한화솔루션, 자체 개발 초고압케이블로 글로벌 진출",한국경제,20240520,https://www.hankyung.com/article/2024052090401
"[특징주] 한화솔루션, 주가 11.79% 하락 '털썩'...기관 33만주 '순매도'",핀포인트뉴스,20240521,https://www.pinpointnews.co.kr/news/articleView.html?idxno=266999
"한화큐셀, 신사업 '금융 솔루션' 순항…美 자회사 2.5억 달러 ABS 매각",서울경제,20240522,https://www.sedaily.com/NewsView/2D9ACXIPK5
"美, 中 태양광에 관세 폭탄…HD현대에너지·한화솔루션 급등[특징주]",서울경제,20240523,https://www.sedaily.com/NewsView/2D9ASVQNEJ
"[특징주] 한화솔루션, 주가 11.98% 상승...시가총액 5조원대 '회복'",핀포인트뉴스,20240524,https://www.pinpointnews.co.kr/news/articleView.html?idxno=267546
"‘전기먹는 하마’ 데이터센터…“AI, 다 좋은데 그많은 전력 어디서?”...",헤럴드경제,20240525,https://news.heraldcorp.com/view.php?ud=20240524050639
"[이번주 추천주] 美, 中 태양광 관세폭탄…한화솔루션 등 반사익 기대",서울경제,20240526,https://www.sedaily.com/NewsView/2D9C7VFBH5
"[단독]""미국 시장 장악할 것""…美서 자신감 드러낸 이구영 한화솔루션 ...",한국경제,20240527,https://www.hankyung.com/article/202405275745i
"""한화솔루션, 美 태양광 시장 회복세 주목""...미래에셋증권",초이스경제,20240528,http://www.choicenews.co.kr/news/articleView.html?idxno=130976
"中 저가 공세에 경쟁자 감소… 한화솔루션, 美 태양광 웃을까",조선비즈,20240529,https://biz.chosun.com/industry/company/2024/05/29/3ZWRF33WNVCD7HTONZJ7OJJEL4/?utm_source=naver&utm_medium=original&utm_campaign=biz
"한화큐셀, 메타 태양광 단지 완공…모듈 제조→솔루션 기업으로 변신",중앙일보,20240530,https://www.joongang.co.kr/article/25252956
"한국SGS, 한화솔루션과 친환경 PVC 저변 확대 및 ISCC인증 대응 업무협약...",서울경제,20240531,https://www.sedaily.com/NewsView/2D9EHKCXGV
"미래에셋증권, 5월 마지막주 한화솔루션 등 13종목 매수 추천",빅터뉴스,20240601,https://www.bigtanews.co.kr/article/view/big202405310016
"한화솔루션, 4조2교대 제도 도입 재추진",뉴시스,20240602,https://www.newsis.com/view/?id=NISX20240602_0002757800&cID=13001&pID=13000
"1위 한화솔루션 주가·2위 씨에스윈드 주가·3위 비에이치아이 주가, 5월...",잡포스트,20240603,https://www.job-post.co.kr/news/articleView.html?idxno=106218
"美 수혜 올라탄 한화솔루션, 반등 노린다…""재고 소진이 관건""",지디넷코리아,20240604,https://zdnet.co.kr/view/?no=20240603143657
"한화큐셀, 美 친환경 인증 획득…공공 조달시장 공략",이투데이,20240605,https://www.etoday.co.kr/news/view/2367016
한화솔루션 배양육 사업 의지 `활활`,디지털타임스,20240606,https://www.dt.co.kr/contents.html?article_no=2024060702100832049001&ref=naver
K방산으로 잘 나가는데…김동관 주력 한화솔루션 골머리,일간스포츠,20240607,https://isplus.com/article/view/isp202406070004
[영상] “요즘 불황? 우린 풀가동” 주문 쏟아져서 ‘중국 리스크’ 몰...,헤럴드경제,20240608,https://news.heraldcorp.com/view.php?ud=20240607050600
한화솔루션 기세 이어질까...AI열풍·중국제재 수혜 기대,에너지경제,20240609,https://www.ekn.kr/web/view.php?key=20240609029441341
"한화솔루션, 美 태양광 업황 개선…하반기 수혜 전망-현대차",이데일리,20240610,http://www.edaily.co.kr/news/newspath.asp?newsid=01315286638920408
美 관세장벽에 막힌 中 태양광… 한화솔루션 반사이익 볼까,파이낸셜뉴스,20240611,http://www.fnnews.com/news/202406111845147113
"한화솔루션, 하반기 업황 회복 기대…""중장기 성장성 주목""",일요서울,20240612,http://www.ilyoseoul.co.kr/news/articleView.html?idxno=489008
"한화첨단소재·한화솔루션·한화토탈에너지스, '한화 신진교수상' 시상",한경비즈니스,20240613,https://magazine.hankyung.com/business/article/202406134761b
"한화솔루션‧한화솔루션우, 하락에 급락…특히 한화솔루션 6% 급락에 3만...",이코노뉴스,20240614,http://www.econonews.co.kr/news/articleView.html?idxno=342240
AI발 ‘픽앤쇼벨’...태양광에 ESS까지 ‘밸류업’ [스페셜리포트],매경이코노미,20240615,https://www.mk.co.kr/article/11035752
중동산 화학제품 쏟아진다…K-석화 '진퇴양난',매일일보,20240616,http://www.m-i.kr/news/articleView.html?idxno=1130202
"김동관의 '태양광 리더십'…한화솔루션, 제조·금융 아우르는 종합기업...",굿모닝경제,20240617,http://www.goodkyung.com/news/articleView.html?idxno=239404
"희망퇴직 단행 한화솔루션, 연구직은 24% 늘렸다",이데일리,20240618,http://www.edaily.co.kr/news/newspath.asp?newsid=01318566638923032
50대가 선택한 '한화솔루션' 빅데이터 분석,천지일보,20240619,https://www.newscj.com/news/articleView.html?idxno=3150897
"대신證 ""한화솔루션, 하반기 북미 모듈 판매 기대감 상승""",뉴시스,20240620,https://www.newsis.com/view/NISX20240620_0002779603
"'CP 발행 확대' 한화솔루션, 단기차입 부담 커지나",딜사이트,20240621,https://dealsite.co.kr/articles/124186
"[인터배터리 유럽] 전시 부스만 2개…한화큐셀, 세계 2위 태양광 시장서...",데일리안,20240622,https://www.dailian.co.kr/news/view/1374845/?sc=Naver
"한화큐셀, 美 개발사와 '태양광+ESS' 파트너십 확대 체결",라이센스뉴스,20240623,https://www.lcnews.co.kr/news/articleView.html?idxno=77960
"관세장벽에 막힌 中 태양광…한화솔루션, 실적개선 '청신호'",뉴시스,20240624,https://www.newsis.com/view/NISX20240624_0002784396
"한화큐셀, 국내 기업 대상 '에너지 토털 솔루션' 제공",IT조선,20240625,https://it.chosun.com/news/articleView.html?idxno=2023092118298
[부고] 박승덕(한화솔루션 사장)씨 모친상,서울와이어,20240626,http://www.seoulwire.com/news/articleView.html?idxno=613677
"한화솔루션-대한전선, 글로벌 전력망시장 공략 '맞손'(종합)",연합뉴스,20240627,https://www.yna.co.kr/view/AKR20240627036651003?input=1195m
"KB증권 ""한화솔루션, 올해 실적 불확실성 커…투자의견↓""",연합뉴스,20240628,https://www.yna.co.kr/view/AKR20240628022800008?input=1195m
"굴뚝산업은 옛말…석화업계, AI 입고 '디지털 전환' 잡는다",뉴스웍스,20240629,https://www.newsworks.co.kr/news/articleView.html?idxno=757504
"[AI 전력시대] LS전선 vs 대한전선, 전력망 넘어 해저케이블 '정조준'",이뉴스투데이,20240630,http://www.enewstoday.co.kr/news/articleView.html?idxno=2146133
"신재생에너지株, 트럼프 '토론 압승'에 약세…한화솔루션 5%대 하락[핫종...",뉴스1,20240701,https://www.news1.kr/articles/5464373
