제목,언론사,날짜,링크
200만대 넘어선 세계 전기차 시장…현대차 4위 '껑충',한국경제,20210311,https://www.hankyung.com/economy/article/202103119834g
현대오토에버 대표이사에 서정식 현대차 부사장,조선비즈,20210312,https://biz.chosun.com/site/data/html_dir/2021/03/12/2021031202234.html?utm_source=naver&utm_medium=original&utm_campaign=biz
코나EV 화재 리콜에서 현대차가 LG에 통 크게 양보한 까닭,주간동아,20210313,https://weekly.donga.com/3/all/11/2495920/1
현대차 먹여 살리는 제네시스?,경향신문,20210314,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202103141114001&code=920508
현대차·SK·포스코 ‘43조 수소동맹’… “현재 방식으론 非환경적·非경제적”,주간동아,20210315,https://n.news.naver.com/article/037/0000028844?sid=101
"정몽구 현대차 명예회장, 작년 퇴직금 포함 567억 받아",한국경제,20210316,https://www.hankyung.com/economy/article/202103160359i
작년 전세계에서 판매된 수소차 10대 중 7대가 현대차,연합뉴스,20210317,http://yna.kr/AKR20210317075700003?did=1195m
"현대차-쉘, 글로벌 파트너십 2026년까지 연장한다",파이낸셜뉴스,20210318,http://www.fnnews.com/news/202103181402155841
"현대차·기아, 우아한형제들과 배송 로봇 개발 나선다",더팩트,20210319,http://news.tf.co.kr/read/economy/1848940.htm
현대차도 배터리 자체생산 검토…LG·SK '초비상' [최만수의 전기차배터...,한국경제,20210320,https://www.hankyung.com/economy/article/202103193062i
"""미래 모빌리티 전환에 속도""… 현대차·기아, 작년 2兆 신규 전략투자",조선비즈,20210321,https://biz.chosun.com/site/data/html_dir/2021/03/21/2021032100224.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"LS전선, 현대차 아이오닉5·기아 EV6에 권선 단독 공급",연합뉴스,20210322,http://yna.kr/AKR20210322027000003?did=1195m
"현대차, 싱가포르 1위 통신사 싱텔과 미래 모빌리티 사업 맞손",연합뉴스,20210323,http://yna.kr/AKR20210323106000003?did=1195m
"화승R&A 등 4개사, 12년간 현대차 납품 담합…과징금 824억",뉴시스,20210324,http://www.newsis.com/view/?id=NISX20210324_0001381449&cID=10401&pID=10400
"반도체 품귀에 GM, 중형트럭 감산…현대차·기아는?",한국경제,20210325,https://www.hankyung.com/economy/article/2021032594687
현대차 스타리아 사전계약 첫날 1만1천대…아반떼·투싼 넘었다,연합뉴스,20210326,http://yna.kr/AKR20210326035300003?did=1195m
성과급 그리고 로봇…정의선 회장이 얘기한 현대차의 과제 [김도형 기자...,동아일보,20210327,https://www.donga.com/news/article/all/20210327/106112022/1
현대차 10년간 중고차 시장 진출금지法에 '역차별' 논란,조선비즈,20210328,https://biz.chosun.com/site/data/html_dir/2021/03/28/2021032800254.html?utm_source=naver&utm_medium=original&utm_campaign=biz
[단독] 반도체 부족 현대차도 덮쳤다…코나·아이오닉 5 감산,한국경제,20210329,https://www.hankyung.com/economy/article/202103294775i
"[단독]""현대차 총수는 정의선""…공정위 정몽구서 동일인 변경키로",이데일리,20210330,https://n.news.naver.com/article/018/0004888823?sid=101
"삼성, 현대차 등 6월 30일부터 금융감독 받는다",파이낸셜뉴스,20210331,http://www.fnnews.com/news/202103311451456522
현대차 모빌리티 시장 선점에 수출입은행 3조 붓는다,조선비즈,20210401,https://biz.chosun.com/site/data/html_dir/2021/04/01/2021040101844.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"현대차·기아, 3월 美서 판매 신기록…1분기 성장률 압도(종합2보)",연합뉴스,20210402,http://yna.kr/AKR20210402047652075?did=1195m
[피플&] 장재훈 현대차 사장의 고민,뉴스핌,20210403,http://www.newspim.com/news/view/20210402000882
"현대차 ""상용차 올 V자 반등…흑역사 끝낸다""",한국경제,20210404,https://n.news.naver.com/article/015/0004524375?sid=101
[단독] '판매 1위' 그랜저마저…'반도체 대란'에 현대차 아산공장도 휴업,한국경제,20210405,https://n.news.naver.com/article/015/0004525064?sid=101
현대차 아산공장도 휴업 검토…“그랜저 인도 늦어지나”,SBS Biz,20210406,https://n.news.naver.com/article/374/0000239768?sid=101
반도체 대란에 현대차 생산 멈추는데…대책이 없다,연합뉴스,20210407,https://n.news.naver.com/article/001/0012311721?sid=101
"현대차, '모터스튜디오' 부산 개관",한국경제,20210408,https://www.hankyung.com/economy/article/202104082212g
"현대차, '반도체 품귀'에 아이오닉5 이어 그랜저도 생산중단",뉴시스,20210409,https://n.news.naver.com/article/003/0010439818?sid=101
"반도체 부족 현대차, 그랜저-쏘나타 생산 멈춘다",동아일보,20210410,https://www.donga.com/news/article/all/20210409/106338386/1
"""현대차 임원, '애플카' 알고 팔았나?"" 금융당국 조사키로",MBC,20210411,https://n.news.naver.com/article/214/0001111610?sid=101
혼자서 5000대 팔았다…현대차 판매 거장 비결은,매일경제,20210412,http://news.mk.co.kr/newsRead.php?no=348249&year=2021
"현대엔지니어링, 코스피 상장 추진…현대차 지배구조 개편 본격화 [마켓...",한국경제,20210413,https://www.hankyung.com/finance/article/202104138045i
"현대차 아산공장 생산재개…""반도체부품 재공급""",뉴시스,20210414,https://n.news.naver.com/article/003/0010446489?sid=101
"현대차·기아, 전기차로 中 재공략…""미래 모빌리티 전환 속도낸다""",뉴스1,20210415,https://www.news1.kr/articles/?4275858
"현대차·기아, 모빌리티 총괄 'TaaS 본부' 신설",더팩트,20210416,http://news.tf.co.kr/read/economy/1854912.htm
현대차-SK 총수 ‘배터리 동맹’ 결실,동아일보,20210417,https://n.news.naver.com/article/020/0003351703?sid=101
현대차·기아 ‘E-PIT 초고속 충전기' iF디자인 어워드 금상 수상,조선비즈,20210418,https://n.news.naver.com/article/366/0000703256?sid=103
제네시스 'G80 전기차' 최초 공개…현대차 中시장 공략,한국경제TV,20210419,https://n.news.naver.com/article/215/0000951921?sid=103
"[단독] 현대차, 獨 지멘스에 현대로템 지분 매각",조선비즈,20210420,https://n.news.naver.com/article/366/0000704360?sid=103
현대차 이층 전기버스 다음주부터 도로 누빈다,한국경제,20210421,https://www.hankyung.com/economy/article/202104210373g
[속보] 현대차 1분기 영업이익 1조6566억원…전년비 91.8%↑,매일경제,20210422,http://news.mk.co.kr/newsRead.php?no=388939&year=2021
"현대차·기아, AI 인재 영입…‘전기차 모빌리티’ 속도낸다",문화일보,20210423,http://www.munhwa.com/news/view.html?no=2021042301072103353001
베트남車 빈패스트가 현대차 시가총액 넘는다고?,매일경제,20210424,http://premium.mk.co.kr/view.php?no=30055
[단독] 현대차 '도심항공 동맹' KAI·LIG와 손 잡는다,매일경제,20210425,https://n.news.naver.com/article/009/0004784542?sid=103
"현대차의 수소 빅픽처, 승용차 만큼 버스·트럭 주목 받는 이유",머니투데이,20210426,https://n.news.naver.com/article/008/0004577891?sid=101
"현대차, '진짜 고성능' 쏟아낸다…올해 첫 주자 코나N 출격",한국경제,20210427,https://www.hankyung.com/economy/article/202104271443g
"[단독]현대차, 내달 중 울산공장 휴업 검토...기아는 특근 전면 중단",서울경제,20210428,https://www.sedaily.com/NewsView/22L9DXUWP9
"[2021 대기업 집단]김범석, 쿠팡 '총수 부담' 벗었다…현대차 동일인 정...",뉴시스,20210429,http://www.newsis.com/view/?id=NISX20210429_0001424232&cID=10401&pID=10400
"현대차 '총수 공인' 정의선, 지배구조 개편만 남았다",데일리안,20210430,https://www.dailian.co.kr/news/view/987110/?sc=Naver
"원희룡 ""MZ세대 노조, 현대차 노조 창피해 해..합리적 개혁 기대""",파이낸셜뉴스,20210501,http://www.fnnews.com/news/202105011029121800
"현대차·기아, 전기차 등 친환경차 누적판매 200만대 돌파",SBS Biz,20210502,https://biz.sbs.co.kr/article_hub/20000013872?division=NAVER
현대차 4월 34만5777대 판매...넥쏘 월판매 1천대 돌파,파이낸셜뉴스,20210503,http://www.fnnews.com/news/202105031529426021
"현대차·기아, 4월 미국시장서 역대 최대 판매",파이낸셜뉴스,20210504,http://www.fnnews.com/news/202105040945580673
"[넘버스]현대차의 미래차, 수소차가 아닌 이유②",블로터,20210505,http://www.bloter.net/newsView/blt202105040022
"현대차·UNDP, 지속가능 프로젝트 첫 솔루션 공개",뉴시스,20210506,http://www.newsis.com/view/?id=NISX20210506_0001431989&cID=13001&pID=13000
"전기차 남은 전력, 건물서 쓴다…현대차·기아, 제주서 시범사업",뉴시스,20210507,http://www.newsis.com/view/?id=NISX20210507_0001433491&cID=13001&pID=13000
국산 자동차회사 브랜드 평판 1위는 '현대차',아시아경제,20210508,https://n.news.naver.com/article/277/0004899042?sid=101
"[단독]'물류로봇' 진출 선언한 현대차, 로봇주차 실증사업 돌입",이데일리,20210509,http://www.edaily.co.kr/news/newspath.asp?newsid=01856486629047280
"현대차 전기차, 픽업충전해 가져다 준다",파이낸셜뉴스,20210510,http://www.fnnews.com/news/202105100900515337
"현대차, '2021 그랜저' 출시...스페셜 트림 추가",전자신문,20210511,https://n.news.naver.com/article/030/0002943871?sid=103
[단독] 현대차 '카페이' 확대…6월 에쓰오일서도 사용,파이낸셜뉴스,20210512,http://www.fnnews.com/news/202105121358574584
"[단독] 현대차 ""미국서 전기차 생산""…8조 4천억 투자",MBC,20210513,https://n.news.naver.com/article/214/0001118603?sid=101
'8조 투자' 현대차 美서 전기차 생산…최대 수혜 부품株는,머니투데이,20210514,http://news.mt.co.kr/mtview.php?no=2021051409502087223
"현대차, 블룸버그와 손잡고 수소 캠페인…수소 사회 앞당긴다",연합뉴스,20210515,https://n.news.naver.com/article/001/0012395566?sid=101
"현대차, 콩고에 팰리세이드 500대 수출…아프리카서 인지도↑",뉴시스,20210516,http://www.newsis.com/view/?id=NISX20210516_0001442728&cID=13001&pID=13000
"현대차 노조 ""8조원대 美투자계획 반대…국내 투자하라""",매일경제,20210517,https://n.news.naver.com/article/009/0004795212?sid=103
고속질주에 제동걸린 현대차…반도체 수급난에 노조 반발까지,연합뉴스,20210518,https://n.news.naver.com/article/001/0012399911?sid=101
"현대차, 아이오닉5 출고 안간힘… 사양 제외한 새 옵션 안내",조선비즈,20210519,https://n.news.naver.com/article/366/0000719472?sid=103
"현대차·기아 지난달 유럽 판매량, 작년 동기의 4배",연합뉴스,20210520,http://yna.kr/AKR20210520041000003?did=1195m
[단독] 현대차 사무노조의 첫 행보… 정의선 회장에 상견례 요청,조선비즈,20210521,https://n.news.naver.com/article/366/0000720350?sid=103
[영상]삼성전자·현대차 등 41조원 규모 대미 투자 계획 밝혀,노컷뉴스,20210522,https://www.nocutnews.co.kr/news/5556918
"현대차, 2학기 자유학기제 프로그램 참여학교 모집",뉴시스,20210523,https://n.news.naver.com/article/003/0010511669?sid=101
현대차·기아 '발명의 날' 행사 개최...우수특허 8건 시상,파이낸셜뉴스,20210524,http://www.fnnews.com/news/202105240916495350
액티브 ETF 8종 출격…삼성전자·현대차·SK이노 담았다,매일경제,20210525,http://news.mk.co.kr/newsRead.php?no=503780&year=2021
현대차 노사 상견례.. 2021년 임단협 교섭 돌입,파이낸셜뉴스,20210526,http://www.fnnews.com/news/202105261653545117
[단독] 출시 한 달 된 현대차 스타리아...문 닫으니 창문 깨져,조선비즈,20210527,https://biz.chosun.com/industry/car/2021/05/27/YRKRWG243ZEPLLOYYOGWQZQRQQ/?utm_source=naver&utm_medium=original&utm_campaign=biz
"[단독]현대차, 中공장 1곳 매각 추진..경영효율화 차원",이데일리,20210528,http://www.edaily.co.kr/news/newspath.asp?newsid=02204166629053512
"현대차, 중국 베이징 1공장 부지 매각 추진(종합)",뉴시스,20210529,https://n.news.naver.com/article/003/0010522487?sid=101
"현대차, '하이브리드 SUV' 도요타에 판정승",한국경제TV,20210530,https://n.news.naver.com/article/215/0000961265?sid=103
"[단독] 현대차, 토종 팹리스와 車반도체 국산화 나선다",서울경제,20210531,https://www.sedaily.com/NewsView/22MKOUSUM1
"현대차, 5월 32만3129대 판매…전년比 42.7% 늘었다",파이낸셜뉴스,20210601,http://www.fnnews.com/news/202106011627499915
"""우리 회사는?""…삼성 LG 이어 현대차도 '백신휴가' 간다",매일경제,20210602,https://n.news.naver.com/article/009/0004803224?sid=101
"현대차, 방탄소년단과 '수소 에너지' 알린다",더팩트,20210603,http://news.tf.co.kr/read/economy/1865496.htm
"현대차 사무·연구직 노조, 정의선 회장 상견례 '불발'…이유는?",한국경제,20210604,https://www.hankyung.com/economy/article/202106044893g
"'미끄러지는' 테슬라…현대차·기아, 美·中서 추격 불씨 지피나",더팩트,20210605,https://n.news.naver.com/article/629/0000087300?sid=101
"대형주의 시간 오나… 외국인·기관, 삼성전자·현대차 ‘싹쓸이’",파이낸셜뉴스,20210606,http://www.fnnews.com/news/202106061742439152
"정의선 뚝심, 일냈다…'포르쉐 추월' 현대차 N, '지옥의 서킷' 점령",매일경제,20210607,http://news.mk.co.kr/newsRead.php?no=547936&year=2021
"[단독]""미래 준비하자""..현대차, 단협기간 3년 연장 추진",이데일리,20210608,http://www.edaily.co.kr/news/newspath.asp?newsid=02906086629079752
“현대차·기아 10년 전만 해도 흥미롭지 않았는데…”,서울신문,20210609,https://n.news.naver.com/article/081/0003192783?sid=101
"현대차, 서울시와 '에어택시' 사업 협력 약속",뉴시스,20210610,https://n.news.naver.com/article/003/0010544152?sid=101
'K수소 4대천왕' 의기투합..현대차·SK·포스코·효성 협의체 출범,머니투데이,20210611,https://n.news.naver.com/article/008/0004600315?sid=101
[EV·수소 밸류체인]'수소 경제' 도약에 현대차·SK·포스코·효성 오너...,블로터,20210612,http://www.bloter.net/newsView/blt202106110026
"정의선 현대차 회장, 2개월 만에 미국행…신사업 점검",더팩트,20210613,https://n.news.naver.com/article/629/0000088770?sid=103
반도체 대란 언제까지…현대차 美공장 한 주간 '가동중단',한국경제,20210614,https://www.hankyung.com/economy/article/202106146976g
현대차 북미사장 “2025년까지 에어택시 상용화”,조선비즈,20210615,https://biz.chosun.com/international/international_economy/2021/06/15/VN5O46VYXNG7DKKYI73ONFVLL4/?utm_source=naver&utm_medium=original&utm_campaign=biz
"정의선 현대차 회장, 美 모셔널·보스턴다이나믹스 방문",조선비즈,20210616,https://n.news.naver.com/article/366/0000733602?sid=103
현대차·기아 지난달 유럽시장 점유율 8.1%...지난해 2배 달성,조선비즈,20210617,https://biz.chosun.com/industry/car/2021/06/17/2FUVXZW63NEJJKYC5RYUFKSU7Y/?utm_source=naver&utm_medium=original&utm_campaign=biz
“더 많이 팔자” 현대차·기아 유럽 법인장에 ‘영업통’ 전면 배치,이코노미스트,20210618,https://economist.co.kr/2021/06/18/industry/normal/20210618152700227.html
정몽구 회장의 오랜 꿈…'현대차 반도체' 성공할 수 있을까,매일경제,20210619,http://premium.mk.co.kr/view.php?no=30354
현대차 베트남서 지난달 6천53대 판매…2개월 연속 수위,연합뉴스,20210620,http://yna.kr/AKR20210618071700084?did=1195m
정의선의 결단…현대차 '넘사벽' 로봇 기술력 품다,한국경제,20210621,https://www.hankyung.com/economy/article/2021062115341
"현대차, 고성능 세단 '아반떼 N' 디자인 티저 공개",이데일리,20210622,http://www.edaily.co.kr/news/newspath.asp?newsid=01548166629084344
"현대차, 트리플래닛 등과 친환경 사회공헌 협력",뉴시스,20210623,http://www.newsis.com/view/?id=NISX20210623_0001486112&cID=13001&pID=13000
"[단독] 與 최고위원, 현대차 노조 직격…""청년에 소득 양보하길""",한국경제,20210624,https://www.hankyung.com/politics/article/202106241335i
[단독] 삼전 이어 현대차도… 주요 기업 ‘사내 접종’ 잰걸음,국민일보,20210625,http://news.kmib.co.kr/article/view.asp?arcid=0015989403&code=61121111&cp=nv
"인터브랜드 톱 10 발표…삼성, 현대차, 기아 순",부산일보,20210626,https://n.news.naver.com/article/082/0001102021?sid=101
"""차남 선택한 롯데·현대차·삼성, 성장률 더 높아""",뉴시스,20210627,http://www.newsis.com/view/?id=NISX20210627_0001490909&cID=13001&pID=13000
"모더나 자체 접종하는 삼성전자, 현대차는 계획 접었다…왜",머니투데이,20210628,https://n.news.naver.com/article/008/0004608208?sid=101
BTS와 호흡맞춘 현대차 로봇 '스팟·아틀라스',더팩트,20210629,http://news.tf.co.kr/read/economy/1871495.htm
"현대차 올해 임단협 결렬…노조, 파업 준비 수순",연합뉴스,20210630,http://yna.kr/AKR20210630123500057?did=1195m
"현대차, 6월 35만4409대 판매…전년比 14.4%↑",뉴시스,20210701,http://www.newsis.com/view/?id=NISX20210701_0001497395&cID=13001&pID=13000
"현대차·기아, 미국 시장에서 상반기 역대 최다 판매",연합뉴스,20210702,http://yna.kr/AKR20210702001500075?did=1195m
전동화·HTWO(에이치투)·E-GMP…현대차 ESG 경영 키워드는?,동아일보,20210703,https://www.donga.com/news/article/all/20210703/107772826/1
"[단독] 현대차, 美 배터리업체에 1억弗 투자",한국경제,20210704,https://n.news.naver.com/article/015/0004572569?sid=101
[단독] 삼성전자 SK하이닉스 이어 현대차까지…디지털세 대상되나,매일경제,20210705,https://n.news.naver.com/article/009/0004819443?sid=101
현대차 브라질공장 반도체 수급난에 가동 멈춰…국내 곳곳도 '공피치',뉴시스,20210706,http://www.newsis.com/view/?id=NISX20210706_0001501981&cID=13001&pID=13000
"현대차 노조, 올해 임단협 파업 찬반투표 돌입",연합뉴스,20210707,https://n.news.naver.com/article/001/0012508311?sid=102
"현대차, 2022년까지 '선박용 수소연료전지' 상용화 한다",파이낸셜뉴스,20210708,http://www.fnnews.com/news/202107080838125615
현대차 아산공장 13일부터 가동중단...'전기차' 준비,파이낸셜뉴스,20210709,http://www.fnnews.com/news/202107091113417018
외국인 기관 동시 매도 현대車 이달 6%↓…3분기 분위기 전환 변수,매일경제,20210710,http://news.mk.co.kr/newsRead.php?no=666862&year=2021
