제목,언론사,날짜,링크
"LG화학, 최대 1조원 회사채 발행",이코노미스트,20240227,https://economist.co.kr/article/view/ecn202402270030
"무디스, LG화학 신용등급 전망 '안정적'→'부정적' 조정",연합뉴스,20240228,https://www.yna.co.kr/view/AKR20240228151300008?input=1195m
효성기술원장에 노기수 전 LG화학 사장,매일경제,20240229,https://www.mk.co.kr/article/10953963
효성기술원장에 노기수 전 LG화학 사장 영입,FETV,20240301,https://www.fetv.co.kr/news/article.html?no=160025
"탄소나노튜브(CNT) 관련주 기술력, '저평가' LG화학·상보... '주가상승'...",포인트데일리,20240302,https://www.pointdaily.co.kr/news/articleView.html?idxno=192236
"효성, 기술원장 부회장에 노기수 전 LG화학 사장 영입",광주일보,20240303,http://www.kwangju.co.kr/article.php?aid=1709461800765154005
"브라이트에너지파트너스, LG화학·롯데케미칼에 신재생에너지 20년 공급...",지디넷코리아,20240304,https://zdnet.co.kr/view/?no=20240304142308
"BEP, LG화학·롯데케미칼 등에 20년간 REC 판매",인더스트리뉴스,20240305,http://www.industrynews.co.kr/news/articleView.html?idxno=52562
[단독] 中 공세에 출구 찾는 석유화학…LG도 여수NCC 2공장 매각 협상,한국경제,20240306,https://www.hankyung.com/article/2024030621241
"화학 불황 길어지자...LG화학, 다시 물적분할 검토",뉴스토마토,20240307,http://www.newstomato.com/ReadNews.aspx?no=1222332&inflow=N
"LG화학, NCC 물적분할 ""결정된 바 없다""",뉴시스,20240308,http://www.newsis.com/view/?id=NISX20240308_0002653652&cID=10403&pID=15000
[화학 상장기업 브랜드평판] 1위 에코프로·2위 LG화학·3위 포스코퓨처...,국제뉴스,20240309,https://www.gukjenews.com/news/articleView.html?idxno=2939467
삼성·LG·현대차 공채 시작,국제신문,20240310,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20240310.99099002315
"LG화학 ""성장호르몬 투약앱, iF 디자인어워드 본상 수상""",뉴시스,20240311,http://www.newsis.com/view/?id=NISX20240311_0002655599&cID=10434&pID=13200
"LG화학, 여수 SM공장 가동 중단 검토…석유화학 불황 여파",연합뉴스,20240312,https://www.yna.co.kr/view/AKR20240312159000003?input=1195m
LG화학 “코딩·전문지식 없어도 일할 수 있습니다”,데일리안,20240313,https://www.dailian.co.kr/news/view/1338412/?sc=Naver
"LG화학 여수 NCC 새 주인, 쿠웨이트 PIC?",딜사이트,20240314,https://dealsite.co.kr/articles/119351
"고려아연, LG화학과 자원순환 양해각서 체결",KBS,20240315,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7915085&ref=A
“홍콩지수보다 훨씬 위험해”… LG화학 등 종목형 ELS 줄줄이 손실 상...,조선비즈,20240316,https://biz.chosun.com/stock/stock_general/2024/03/16/HFN2VQXSPRB6PCM7JH4HGNQE44/?utm_source=naver&utm_medium=original&utm_campaign=biz
[취업게시판] LG화학·롯데물산·SK증권 등 채용,파이낸셜뉴스,20240317,http://www.fnnews.com/news/202403170928552174
"LG화학, 턱밑 지방 개선 주사제 '벨라콜린' 출시",연합뉴스,20240318,https://www.yna.co.kr/view/AKR20240318039600017?input=1195m
"LG화학, 중소‧중견 협력사 '환경 경영' 강화 지원",지디넷코리아,20240319,https://zdnet.co.kr/view/?no=20240319083020
"LG화학, 친환경 화장품 용기로 뷰티 시장 공략",지디넷코리아,20240320,https://zdnet.co.kr/view/?no=20240320095448
"LG화학, 모로코에 역삼투막 1.8만개 공급… 안정적 수익 확보",머니S,20240321,https://www.moneys.co.kr/article/2024032110550685422
"대웅제약 독식하던 ‘이중턱 주사제’ 시장, LG화학 도전장 던져",데일리안,20240322,https://www.dailian.co.kr/news/view/1341940/?sc=Naver
빌게이츠재단도 인정한 LG화학 ‘유폴리오’ 백신 탄생 배경[약전약후],뉴스1,20240323,https://www.news1.kr/articles/5360033
"[단독] 75년 만에…고려아연, 영풍과 갈라선다",한국경제,20240324,https://www.hankyung.com/article/2024032424841
"[단독] LG화학, 3대 신성장동력 '올해 매출 7.5조 목표'..25% 상향",파이낸셜뉴스,20240325,http://www.fnnews.com/news/202403251325069931
"LG화학 청주공장, 취약계층 쌀·기부금 후원",뉴시스,20240326,https://www.newsis.com/view/?id=NISI20240326_0001510906
[단독]“매각 대신 합작사라도”…한계사업 정리하는 LG화학,이데일리,20240327,http://www.edaily.co.kr/news/newspath.asp?newsid=03211126638827584
"[더벨]모간스탠리, LG화학 '여수NCC' 거래 주관사로 낙점",더벨,20240328,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403261816416880108394
[고려아연vs영풍]영풍 소송에 전기차소재 공급 '휘청'…현대차·LG화학도...,아시아경제,20240329,https://view.asiae.co.kr/article/2024032808163428176
코스피랑 안맞나?...녹아내린 개미들의 계좌,파이낸셜뉴스,20240330,http://www.fnnews.com/news/202403291014474523
"LG화학, 중국발 부진한 석유화학 사업 매각 놓고 '딜레마'",FETV,20240331,https://www.fetv.co.kr/news/article.html?no=161892
"LG화학, 글로벌 미용학회 '모나코 AMWC' 참가",의학신문,20240401,http://www.bosa.co.kr/news/articleView.html?idxno=2219785
"LG화학, 세계 네번째 WHO '폴리오 임시밀폐인증' 받아",연합뉴스,20240402,https://www.yna.co.kr/view/AKR20240402081700530?input=1195m
"LG화학-안산시, 폐비닐 재활용 맞손…순환경제 가속화",지디넷코리아,20240403,https://zdnet.co.kr/view/?no=20240403084523
"거래소, 삼성전자·LG화학 등 11개사 만나 '밸류업' 의견 청취",전자신문,20240404,https://www.etnews.com/20240404000236
"LG화학, CO2로 만든 플라스틱 출시…CCU 기술 적용",한국경제,20240405,https://www.hankyung.com/article/202403267754i
알테쉬 공습에 값싼 플라스틱 과소비…석유화학 볕뜰까,이데일리,20240406,http://www.edaily.co.kr/news/newspath.asp?newsid=01449766638853496
[코스피 주간동향] 4월 첫째주 개인 순매수 상위 종목…SK하이닉스·LG화...,포인트데일리,20240407,https://www.pointdaily.co.kr/news/articleView.html?idxno=196563
"LG화학, 청소년 활동가 '우리가 그린히어로' 2기 출범",IT조선,20240408,https://it.chosun.com/news/articleView.html?idxno=2023092113259
"LG화학, 지역 과학 인재 양성 나서",서울신문,20240409,https://www.seoul.co.kr/news/publicnews/2024/04/09/20240409500117?wlog_tag3=naver
"LG화학, 바이오사업 생산능력 확대…올해 매출 상승 기대 ‘UP’",이데일리,20240410,http://www.edaily.co.kr/news/newspath.asp?newsid=01538326638854808
"LG화학, 청주에 LFP 양극재 파일럿 라인 구축",뉴데일리,20240411,https://biz.newdaily.co.kr/site/data/html/2024/04/11/2024041100096.html
LG화학·롯데케미칼 실적 전망 '먹구름'… 돌파구는?,아시아투데이,20240412,https://www.asiatoday.co.kr/view.php?key=20240412010007059
"[단독] LG화학, 첨단소재사업본부 희망퇴직 시행",서울경제,20240413,https://www.sedaily.com/NewsView/2D7WC8ASX2
"'5년치 월급 지급' LG화학, 첨단소재 생산직 희망퇴직 시행",파이낸셜뉴스,20240414,http://www.fnnews.com/news/202404141328356845
"LG화학 ""5년 치 연봉 줄 테니 희망퇴직""…中 매각 후폭풍",SBS Biz,20240415,https://biz.sbs.co.kr/article_hub/20000166480?division=NAVER
"'희망퇴직 시행' LG화학, 사업구조 재편에 속도",프라임경제,20240416,http://www.newsprime.co.kr/news/article.html?no=635918
"LG화학 여수공장, 8년째 여성 청소년 위생용품 지원",뉴시스,20240417,https://www.newsis.com/view/?id=NISX20240417_0002703075&cID=10899&pID=10800
"LG화학, 바다 숲 '잘피' 축구장 14개 크기로 확대한다",지디넷코리아,20240418,https://zdnet.co.kr/view/?no=20240418084127
"[단독]LG화학, 성과급 제도 개편…적자 낸 사업본부는 ‘0%’",이데일리,20240419,http://www.edaily.co.kr/news/newspath.asp?newsid=02817526638857760
"“적자 낸 사업부는 0원”...LG화학, 성과급 제도 손질",이코노미스트,20240420,https://economist.co.kr/article/view/ecn202404200002
"LG화학, ‘차이나플라스 2024’서 친환경 소재 선봬",지디넷코리아,20240421,https://zdnet.co.kr/view/?no=20240421113335
첨단소재사업본부 희망퇴직…LG화학에 무슨 일이 [재계 TALK TALK],매경이코노미,20240422,https://www.mk.co.kr/article/10994691
"[특징주] LG화학, 실적 부진 전망에 37만↓…신저가 경신",더팩트,20240423,http://news.tf.co.kr/read/economy/2093049.htm
"LG화학 ""롯데케미칼과 통합·합작 검토한 바 없어""",아시아경제,20240424,https://view.asiae.co.kr/article/2024042413542839988
"LG화학, 백일해 등 영아용 6가 백신 국산화 속도",연합뉴스,20240425,https://www.yna.co.kr/view/AKR20240425055100017?input=1195m
"LG화학, 中 데상트 신발에 친환경 소재 공급",지디넷코리아,20240426,https://zdnet.co.kr/view/?no=20240426085139
"LG화학, 中 데상트 신발에 친환경 소재 공급",한국면세뉴스,20240427,http://www.kdfnews.com/news/articleView.html?idxno=131431
"LS·LG화학 등 '10조원' 들여 '새만금행'…""법인세 7년간 100% 면제""",뉴스1,20240428,https://www.news1.kr/articles/5398496
"LG화학, '車 투명도 조절 필름' 시장 진출…전장 확대",뉴시스,20240429,https://www.newsis.com/view/?id=NISX20240429_0002716287&cID=13001&pID=13000
"LG화학, 1분기 영업이익 2646억원…전년 대비 67.1%↓",뉴시스,20240430,https://www.newsis.com/view/?id=NISX20240430_0002718095&cID=13001&pID=13000
"LG화학은 필터로, 롯데케미칼은 첨단소재로…돌파구 찾는 석유화학",중앙일보,20240501,https://www.joongang.co.kr/article/25246457
"LG화학, 바닥 찍은 석유화학…2분기 흑자 나올까?",뉴시스,20240502,https://www.newsis.com/view/?id=NISX20240502_0002721360&cID=13001&pID=13000
"LG화학 청주공장·노조, 저소득 가정 결연 아동에 온정",뉴시스,20240503,https://www.newsis.com/view/?id=NISX20240503_0002723195&cID=10899&pID=10800
"""전장이 미래다""…LG화학, 차량용 필름 시장 진출",비즈워치,20240504,http://news.bizwatch.co.kr/article/industry/2024/05/03/0023
"LG화학 여수공장, ‘지니데이’ 열고 2500만원 기탁…15년째 지속",국민일보,20240505,https://www.kmib.co.kr/article/view.asp?arcid=0020067528&code=61121111&cp=nv
"LG화학 여수공장, 15년째 이어온 아동·청소년들의 '램프의 요정'",아시아투데이,20240506,https://www.asiatoday.co.kr/view.php?key=20240506010002025
"LG화학, 美 친환경 소재·고부가 시장 공략 박차",지디넷코리아,20240507,https://zdnet.co.kr/view/?no=20240507134051
"[게시판] LG화학, 턱밑 지방 개선 주사제 출시 심포지엄",연합뉴스,20240508,https://www.yna.co.kr/view/AKR20240508042800017?input=1195m
"LG, 1분기 석유화학 업황 부진에 실적 소폭 악화",딜사이트,20240509,https://dealsite.co.kr/articles/122377
"[기자회견] ""LG화학, 가스누출사고 책임 다하라""",논객닷컴,20240510,http://www.nongaek.com/news/articleView.html?idxno=87723
"[불황 석유화학] ③LG그룹 ""스페셜티·배터리소재 중심 투자↑""",비즈트리뷴,20240511,http://www.biztribune.co.kr/news/articleView.html?idxno=311681
中 넘어설 새 먹거리 찾아라 [석유화학 돌파구는 없나③],뉴시스,20240512,https://www.newsis.com/view/?id=NISX20240510_0002730817&cID=13001&pID=13000
"[단독] LG화학, 항암제 본격 개발…연내 글로벌 임상 돌입",한국경제,20240513,https://www.hankyung.com/article/202405136219i
[단독] 수백억 '세금폭탄' 맞는다더니…가슴 쓸어내린 'LG화학',한국경제,20240514,https://www.hankyung.com/article/202405148899i
"LG화학, 세부담 우려 덜었다…1분기 글로벌 최저한세 8.6억",이투데이,20240515,https://www.etoday.co.kr/news/view/2360134
성장호르몬 고객경험 혁신 나선 LG화학…앱 개발 등 프로젝트 활발,한국경제,20240516,https://www.hankyung.com/article/2024051618771
"한화·LG화학·SK, 1분기 영업익 감소폭 가장 커…""석유화학 부진 영향""",한경비즈니스,20240517,https://magazine.hankyung.com/business/article/202405174422b
21회 충북직장대항탁구대회 성료…㈜셀·식약처 단체전 우승,뉴시스,20240518,https://www.newsis.com/view/?id=NISX20240518_0002739393&cID=10899&pID=10800
"LG화학, 2000억 규모 펀드 조성해 중소협력사 자금 수혈",매일경제,20240519,https://www.mk.co.kr/article/11019050
LG엔솔 LG화학 삼성SDI 등 2차전지주 일제히 1% 넘게 하락...코스피지수...,글로벌경제,20240520,https://www.getnews.co.kr/news/articleView.html?idxno=675045
"셀론텍, LG화학과 '카티졸' 공동 마케팅",뉴시스,20240521,https://www.newsis.com/view/?id=NISX20240521_0002742482&cID=10403&pID=15000
"현대차, 대기업 경영평가 첫 1위…2위 삼성전자, 3위 LG화학",JTBC,20240522,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12197321
"""불어나는 차입금""…LG화학, 재무건전성 악순환 커졌다",뉴시스,20240523,https://www.newsis.com/view/?id=NISX20240523_0002745691&cID=13001&pID=13000
"""LG, LG화학의 실적 개선과 전자 계열사의 이익 고성장 예상""",인사이트코리아,20240524,https://www.insightkorea.co.kr/news/articleView.html?idxno=200508
[KYD긴급진단/전문]① 석화·정유사 미래는?,뉴스핌,20240525,https://www.newspim.com/news/view/20240524000883
"""어둠 끝 빛 본다""…석유화학 'R&D' 늘려 미래 경쟁력 강화 속도",글로벌이코노믹,20240526,http://www.g-enews.com/ko-kr/news/article/news_all/2024052608365212657bdb7041ec_1/article.html
"LG화학-KCC, '친환경 페인트' 개발 맞손",지디넷코리아,20240527,https://zdnet.co.kr/view/?no=20240527082457
"LG화학, 해외 에스테틱 의사초빙…""필러 우수성 등 소개""",뉴시스,20240528,https://www.newsis.com/view/?id=NISX20240528_0002750809&cID=10434&pID=13200
"[청주소식]LG화학, 가경천 환경정화활동 등",뉴시스,20240529,https://www.newsis.com/view/?id=NISX20240529_0002753430&cID=10899&pID=10800
"LG화학 임직원, 전국 초등학교서 일일교사로 변신",지디넷코리아,20240530,https://zdnet.co.kr/view/?no=20240530082719
"SK온 전현직 직원 7명, ‘LG화학 배터리 기술 유출’ 혐의로 불구속 기소",조선비즈,20240531,https://biz.chosun.com/topics/law_firm/2024/05/31/URJZABR7NBEFTCP5OZGIYHG5EQ/?utm_source=naver&utm_medium=original&utm_campaign=biz
‘당뇨병 치료제 왕좌’…LG화학 '제미글로'[약전약후],뉴스1,20240601,https://www.news1.kr/articles/5434227
"LG화학 생명과학 사랑나누미 봉사단, 트레킹 봉사활동 진행",전북일보,20240602,https://www.jjan.kr/article/20240602580038
"대산고등학교, 'LG화학 대산공장'과 학교발전기금 전달식 진행",뉴스티앤티,20240603,http://www.newstnt.com/news/articleView.html?idxno=377983
LG화학 양극재 공장 건설 현장,연합뉴스,20240604,https://www.yna.co.kr/view/PYH20240604047400071?input=1196m
"LG화학 청주공장, 환경 대상 단체부문 금상",연합뉴스,20240605,https://www.yna.co.kr/view/PYH20240605194300064?input=1196m
LG화학 경사났네 경사났어,충북일보,20240606,https://www.inews365.com/news/article.html?no=817635
"LG화학 美 파트너, '희귀비만' 신약 후보 2상 내달 돌입",뉴스1,20240607,https://www.news1.kr/articles/5439092
범용 플라스틱 가격 반등··· LG화학·롯데케미칼 숨통 트이나,시사저널이코노미,20240608,https://www.sisajournal-e.com/news/articleView.html?idxno=403421
어렵지만 다시 뛰는 석유화학…R&D로 정면돌파,전자신문,20240609,https://www.etnews.com/20240605000328
"LG화학, '中도입' MASH치료제 중단…""자체물질에 집중""",뉴시스,20240610,https://www.newsis.com/view/?id=NISX20240610_0002766461&cID=10434&pID=13200
"LG화학, 첫 자체 개발 항암제 후보물질 美 임상시험",조선비즈,20240611,https://biz.chosun.com/science-chosun/bio/2024/06/11/CFXEFICNZ5C4LIAYOZFLH4HZMM/?utm_source=naver&utm_medium=original&utm_campaign=biz
"[포토] LG화학, 독거노인 냉방용품 지원금 기탁",아이뉴스24,20240612,http://www.inews24.com/view/1729861
"LG화학, 한계사업 매각 시나리오 무성…'10조 투자' 공수표 되나",블로터,20240613,https://www.bloter.net/news/articleView.html?idxno=617615
"[모닝픽] LG화학, 美 오하이오 캠퍼스 완공",글로벌이코노믹,20240614,http://www.g-enews.com/ko-kr/news/article/news_all/202406140540579070e8b8a793f7_1/article.html
"LG화학·롯데케미칼 등 석유화학업계, 유가 하락세에 수익성 개선 기대...",녹색경제신문,20240615,https://www.greened.kr/news/articleView.html?idxno=315317
"차세대 실리콘-탄소 복합 소재 기업 아드바노, LG화학 출신 CTO 영입",더구루,20240616,https://www.theguru.co.kr/news/article.html?no=72493
작년 삼원계 양극재 출하량 에코프로 1위…L&F 4위·LG화학 5위,연합뉴스,20240617,https://www.yna.co.kr/view/AKR20240617040700003?input=1195m
"中 내구재 수요 회복 여파?…LG화학, ABS 가동률 90%까지",이데일리,20240618,http://www.edaily.co.kr/news/newspath.asp?newsid=02919206638923032
"KB증권 ""LG화학, LG엔솔 실적 둔화 여파…목표가↓""",연합뉴스,20240619,https://www.yna.co.kr/view/AKR20240619026300008?input=1195m
"LG화학·롯데케미칼·한화솔루션, 산업부 간담회 참석",아시아투데이,20240620,https://www.asiatoday.co.kr/view.php?key=20240620010010747
LG화학 여수공장 안전체험교육장 준공,연합뉴스,20240621,https://www.yna.co.kr/view/AKR20240621061700054?input=1195m
"'주가 하락' LG화학, 북미 배터리 점유율 1위 탈환할까",파이낸셜뉴스,20240622,http://www.fnnews.com/news/202406211100347822
"LG화학 여수공장, ‘안전체험교육장’ 준공",전남일보,20240623,http://www.jnilbo.com/73984198101
"LG화학 신학철, 한국 기업인 최초로 '하계 다보스포럼' 이끈다",연합뉴스,20240624,https://www.yna.co.kr/view/AKR20240624021800003?input=1195m
"LG화학 신학철 ""트럼프 복귀해도 IRA 근본 틀 안 변할 것""",연합뉴스,20240625,https://www.yna.co.kr/view/AKR20240625111700009?input=1195m
축사하는 이향목 LG 화학 양극재사업부 부사장,뉴시스,20240626,https://www.newsis.com/view/NISI20240626_0020394479
"LG화학, 인도 법인 부채 증가로 재무 부담",블로터,20240627,https://www.bloter.net/news/articleView.html?idxno=618394
신학철 LG화학 부회장 “트럼프 복귀해도 IRA 틀 안 변해”[기업인 말말...,이코노미스트,20240628,https://economist.co.kr/article/view/ecn202406270056
LG화학 주가 다시 기지개... 화학 턴어라운드 예상,핀포인트뉴스,20240629,https://www.pinpointnews.co.kr/news/articleView.html?idxno=274153
"[다시뛰는 재계] 신학철 LG화학 부회장, 3대 신성장 분야 사업 박차",글로벌이코노믹,20240630,http://www.g-enews.com/ko-kr/news/article/news_all/2024062922053764177bdb7041ec_1/article.html
"[제약바이오] 대웅제약-LG화학, 휴미라 바이오시밀러 ‘젤렌카’ 출시 ...",지디넷코리아,20240701,https://zdnet.co.kr/view/?no=20240701150358
"LG화학, 지속가능경영보고서 발간…""파트너십 통해 넷제로 실현""",연합뉴스,20240702,https://www.yna.co.kr/view/AKR20240702029000003?input=1195m
"LG화학, 中서 ‘골관절염 치료제’ 출시… 2000억 시장 공략",헬스조선,20240703,https://health.chosun.com/site/data/html_dir/2024/07/03/2024070301001.html
"LG화학, 커리어위크 진행…임직원 경력 개발 지원",연합뉴스,20240704,https://www.yna.co.kr/view/AKR20240704027300003?input=1195m
"LG화학, '자체 개발' 차세대 면역항암제 국내 1상 본격 돌입",뉴스1,20240705,https://www.news1.kr/articles/5469290
"""LG화학 투자 놓친 이유가""…투자비 지원 불발에 인니 향했다",한국경제,20240706,https://www.hankyung.com/article/2024070663537
"태양전지 권위자 박남규 성균관대 교수, '대한민국최고과학기술인상' 수...",이데일리,20240707,http://www.edaily.co.kr/news/newspath.asp?newsid=01485846638952224
