제목,언론사,날짜,링크
"LG전자, 14인용 디오스 식기세척기 신제품 출시",뉴시스,20240208,http://www.newsis.com/view/?id=NISX20240208_0002621500&cID=13001&pID=13000
"LG전자, 스마트TV 고객에 애플TV+ 3개월 무료체험 혜택",연합뉴스,20240209,https://www.yna.co.kr/view/AKR20240208124300003?input=1195m
"삼성·LG전자, 설 앞두고 무선청소기 시장 격돌",시사저널이코노미,20240210,https://www.sisajournal-e.com/news/articleView.html?idxno=400196
"美 월풀 제친 LG전자, 설 연휴 인기 가전 생산라인 '조기 가동'",연합뉴스,20240211,https://www.yna.co.kr/view/AKR20240208169700003?input=1195m
"LG전자 임원, 판매에 배송까지…'만·들·되' 교육 늘린다",뉴시스,20240212,http://www.newsis.com/view/?id=NISX20240212_0002623564&cID=13001&pID=13000
"삼성·LG전자, 3월 말까지 '혼수·이사 특별 기획전'(종합)",뉴스1,20240213,https://www.news1.kr/articles/5319154
LG전자 베스트샵 ‘LG 그램 아카데미 빅 세일’ 진행,조선비즈,20240214,https://biz.chosun.com/industry/industry_general/2024/02/14/5MNAJ3MDRVD5LNB2NIKORGV2QY/?utm_source=naver&utm_medium=original&utm_campaign=biz
"LG전자, UP가전 2.0 냉장고·김치냉장고 출시",노컷뉴스,20240215,https://www.nocutnews.co.kr/news/6095682
[단독] “고객들에게 직접 팔겠다”…온라인 판매 2배 키운 LG전자의 결...,매일경제,20240216,https://www.mk.co.kr/article/10944343
혼수·이사 특수 노린다…삼성-LG전자 '특별 기획전',미디어펜,20240217,https://www.mediapen.com/news/view/897514
"LG전자, 싱가포르에 '라이프스 굿' 브랜드 경험공간",아시아경제,20240218,https://view.asiae.co.kr/article/2024021811173611993
[단독] LG전자 66배·현대차 44배↑…새 온실가스 배출기준 '초비상',서울경제,20240219,https://www.sedaily.com/NewsView/2D5F6ST8AC
"LG전자, TV 사업 '저성장'…""신사업 안착도 시간 필요""",뉴시스,20240220,http://www.newsis.com/view/?id=NISX20240220_0002632580&cID=13001&pID=13000
세탁·건조 한 번에…LG전자 “꿈의 가전 출시”,이코노미스트,20240222,https://economist.co.kr/article/view/ecn202402220028
"""깨끗한 물로 샤워 즐긴다""…LG전자, 욕실용 가전 첫선",연합뉴스,20240223,https://www.yna.co.kr/view/AKR20240223025400003?input=1195m
"삼성전자-LG전자, 일체형 세탁건조기 시장 놓고 격돌…시장선점 후끈",파이낸셜포스트,20240224,https://www.financialpost.co.kr/news/articleView.html?idxno=201275
'넥스트 스마트폰' 찾는 메타·LG전자…'XR 헤드셋' 협력 가능성,뉴스1,20240225,https://www.news1.kr/articles/5331400
"삼성전자, 글로벌 TV '출하량 1위' 수성…LG전자는 4위",뉴시스,20240226,http://www.newsis.com/view/?id=NISX20240226_0002639812&cID=13001&pID=13000
"삼성·LG전자, 美서 '진화한 가전' 공개…KBIS 2024 참가",뉴시스,20240227,http://www.newsis.com/view/?id=NISX20240227_0002640495&cID=10414&pID=13000
10년만에 온 저커버그 첫 일정은 LG전자…'XR 동맹' 구체화,뉴스1,20240228,https://www.news1.kr/articles/5335026
"LG전자, 美생활가전 B2B시장 본격 공략…""3년내 톱3 도약""",연합뉴스,20240229,https://www.yna.co.kr/view/AKR20240229012900072?input=1195m
"LG전자, 장애 아동·청소년에 ‘로봇청소기 150대’ 기부",이코노미스트,20240301,https://economist.co.kr/article/view/ecn202403010006
"美서 냉장고 집단소송 움직임에…LG전자 ""결함 입증안돼""",연합뉴스,20240302,https://www.yna.co.kr/view/AKR20240301064600071?input=1195m
"LG전자, 美 '프리즈 LA'서 2024년형 올레드 에보 첫 선",지디넷코리아,20240303,https://zdnet.co.kr/view/?no=20240303085413
"[단독] LG전자, 해외법인 '역량 강화' 조직 신설..조주완의 특명",파이낸셜뉴스,20240304,http://www.fnnews.com/news/202403041350368390
"""잘 열리고 잘 돌게""…LG전자, 가전 '컴포트 키트' 출시",뉴시스,20240305,http://www.newsis.com/view/?id=NISX20240305_0002648189&cID=10414&pID=13000
'등대공장' LS일렉·LG전자 맞손…스마트팩토리 시장 개척,뉴시스,20240306,http://www.newsis.com/view/?id=NISX20240306_0002649887&cID=13001&pID=13000
"""바람 나오는 곳이 2개""…LG전자 벽걸이 에어컨 신제품 4월 출시",연합뉴스,20240307,https://www.yna.co.kr/view/AKR20240307043600003?input=1195m
"LG전자, 디오스 오브제컬렉션 광파오븐 출시",뉴시스,20240308,http://www.newsis.com/view/?id=NISI20240308_0020258102
"LG전자·LG U+, 전기차 충전사업 '그룹내 경쟁?' ""시너지 커""",뷰어스,20240309,http://theviewers.co.kr/View.aspx?No=3154392
"LG전자, 스마트팩토리 'B2B 사업' 키운다",뉴시스,20240310,http://www.newsis.com/view/?id=NISX20240310_0002654794&cID=13001&pID=13000
"AI로 입체음향 구현…LG전자, 사운드바 신제품 출시",뉴시스,20240311,http://www.newsis.com/view/?id=NISX20240311_0002655386&cID=10414&pID=13000
'로봇용 SW' 시장에 출사표 던진 LG전자,한국경제,20240312,https://www.hankyung.com/article/2024031254301
"LG전자, 400만원대 세탁건조기 '트롬 워시콤보' 판매",뉴시스,20240313,http://www.newsis.com/view/?id=NISX20240313_0002658944&cID=13001&pID=13000
27대 1 경쟁률 뚫고 LG전자 모인 20대들…왜?,이데일리,20240314,http://www.edaily.co.kr/news/newspath.asp?newsid=01954886638823320
"삼성·LG전자, AWE 2024 참가…中 가전 시장 공략 강화",뉴시스,20240315,http://www.newsis.com/view/?id=NISX20240315_0002661770&cID=13001&pID=13000
세탁건조기로 맞붙은 삼성·LG전자…양사 제품 비교해 보니,SBS,20240316,https://news.sbs.co.kr/news/endPage.do?news_id=N1007574422&plink=ORI&cooper=NAVER
"조주완 LG전자 사장, 주주 소통 강화…'열린 주총' 개최",뉴시스,20240317,http://www.newsis.com/view/?id=NISX20240317_0002663431&cID=10414&pID=13000
"LG전자 조주완 대표, 보수 23.4억…1인 급여는 1억600만원",뉴시스,20240318,https://www.newsis.com/view/?id=NISX20240318_0002665396&cID=13001&pID=13000
"LG전자, 지난해 4.1조 설비 투자…올해 더 늘린다",뉴시스,20240319,https://www.newsis.com/view/?id=NISX20240319_0002665811&cID=13001&pID=13000
에어컨 출장수리 이어 헤드폰 끼고 고객 상담 나선 LG전자 CEO,연합뉴스,20240320,https://www.yna.co.kr/view/AKR20240320032500003?input=1195m
"LG전자-중기부, 노트북용 온디바이스 AI 기술 함께 찾는다",노컷뉴스,20240321,https://www.nocutnews.co.kr/news/6115191?utm_source=naver&utm_medium=article&utm_campaign=20240321100034
"LG전자, 전 세계 5억대 넘는 기기로 '스마트 생태계' 구축",뉴시스,20240322,https://www.newsis.com/view/?id=NISX20240321_0002670258&cID=13001&pID=13000
[IPO챗] 'LG전자의 픽' 웨어러블로봇 전문 엔젤로보틱스 코스닥 입성,연합뉴스,20240323,https://www.yna.co.kr/view/AKR20240322026500008?input=1195m
유럽 공들이는 LG전자 전장…CSMS 획득으로 공략 확대,아시아투데이,20240324,https://www.asiatoday.co.kr/view.php?key=20240324010013741
"LG전자, 초록우산에 '틔운 미니' 3000대 기부",뉴시스,20240325,https://www.newsis.com/view/?id=NISX20240325_0002673272&cID=13001&pID=13000
"LG전자, 신사업 대폭 확대…""추가 M&A 관심""",한국경제TV,20240326,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202403260132&t=NNv
"[단독]""인력운용 효율화"" LGD, LG전자·엔솔 등 전환배치 추진",이데일리,20240327,http://www.edaily.co.kr/news/newspath.asp?newsid=03040566638827584
"[단독] 타사 저감 장치 쓰면 AS 안 해준다?…공정위, LG전자 조사 개시 ...",KBS,20240328,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7925958&ref=A
"타사 저감장치 쓰면 AS 안해준다?…공정위, LG전자 조사 개시",KBS,20240329,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7926646&ref=A
‘밸류 업’ LG전자가 달라졌다,한경비즈니스,20240330,https://magazine.hankyung.com/business/article/202403282494b
"""미래 인재 육성""…LG전자, ESG 대학생 아카데미 운영",뉴시스,20240331,https://www.newsis.com/view/?id=NISX20240331_0002681709&cID=13001&pID=13000
"bhc치킨, LG전자와 손잡고 전국 매장에 튀김로봇 도입한다",뉴시스,20240401,https://www.newsis.com/view/?id=NISX20240401_0002682474&cID=13001&pID=13000
"LG전자 베스트샵, ‘LG 창립 77주년’ 기념 특별 세일 행사",동아일보,20240402,https://www.donga.com/news/Economy/article/all/20240402/124279195/1
DL이앤씨 새 대표이사에 서영재 전 LG전자 전무 내정,연합뉴스,20240403,https://www.yna.co.kr/view/AKR20240403149900003?input=1195m
"LG전자, 유방조영 모니터 출시…B2B 의료기기 사업 속도",연합뉴스,20240404,https://www.yna.co.kr/view/AKR20240404028700003?input=1195m
"LG전자, B2B·구독사업 확대로 '선방'…1분기 최대 매출 기록(종합)",연합뉴스,20240405,https://www.yna.co.kr/view/AKR20240405060352527?input=1195m
"삼성전자·LG전자, 한파는 끝…봄바람 언제까지?",노컷뉴스,20240406,https://www.nocutnews.co.kr/news/6124962?utm_source=naver&utm_medium=article&utm_campaign=20240406060101
"삼성전자·LG전자, 2분기 반도체·플랫폼·전장 '청신호'",전자신문,20240407,https://www.etnews.com/20240405000179
LG전자 세탁기·건조기 구매고객 77%가 복합형 제품 선택,연합뉴스,20240408,https://www.yna.co.kr/view/AKR20240408016500003?input=1195m
LG전자 임금 평균 5.2% 인상... 신입 초임 5200만원,파이낸셜뉴스,20240409,http://www.fnnews.com/news/202404091624532971
"LG전자, 美대학스포츠 선수 '멘탈케어'로 '라이프스굿' 전파한다",연합뉴스,20240410,https://www.yna.co.kr/view/AKR20240409144500003?input=1195m
"LG전자, 스마트병원 발굴·구축 나선다…""토털 솔루션 공급""",연합뉴스,20240411,https://www.yna.co.kr/view/AKR20240411049900003?input=1195m
“뽁뽁이 이제 안 씁니다” 조주완 LG전자 CEO ‘종이’에 꽂힌 까닭은...,헤럴드경제,20240412,http://news.heraldcorp.com/view.php?ud=20240412050094
"LG전자, 스마트병원 솔루션 사업에 속도 낸다",보안뉴스,20240413,http://www.boannews.com/media/view.asp?idx=128805&kind=
OLED TV 늘렸더니…LG전자 “축구장 1만개 숲 조성 효과”,서울경제,20240414,https://www.sedaily.com/NewsView/2D7WQU9IPN
"LG전자, '투 트랙' 전략으로 유럽 빌트인 가전시장 공략한다",연합뉴스,20240415,https://www.yna.co.kr/view/AKR20240412120400003?input=1195m
발언하는 조주완 LG전자 CEO,뉴시스,20240416,https://www.newsis.com/view/?id=NISI20240416_0020306778
"LG전자, 밀라노서 'AI 강화' 빌트인 주방가전 선보여",뉴시스,20240417,https://www.newsis.com/view/?id=NISX20240417_0002702068&cID=13001&pID=13000
"LG전자, 지구의날 맞아 美타임스스퀘어서 위기동물 영상 공개",연합뉴스,20240418,https://www.yna.co.kr/view/AKR20240418025500003?input=1195m
"LG전자, 1.1조원 규모 달러 공모 외화채 발행 확정",연합뉴스,20240419,https://www.yna.co.kr/view/AKR20240419074700003?input=1195m
LG전자표 'AI' 심자…에어컨 판매 신바람,비즈워치,20240420,http://news.bizwatch.co.kr/article/industry/2024/04/19/0006
"LG전자, 미래 경쟁령 강화 주도할 '24년 연구·전문위원 26명 선발'",지디넷코리아,20240421,https://zdnet.co.kr/view/?no=20240421085813
승강기·자동문도 OK…로봇배송 시대 '성큼',한국경제,20240422,https://www.hankyung.com/article/2024042283401
"LG전자, 북미 사옥에 '곤충 정원' 개장…ESG경영 강조",뉴시스,20240423,https://www.newsis.com/view/?id=NISX20240423_0002709405&cID=10414&pID=13000
"LG전자, 국립재활원과 가전 접근성 개선 '맞손'",연합뉴스,20240424,https://www.yna.co.kr/view/AKR20240424019200003?input=1195m
"'전기차 충전사업', 조 단위 투자[LG전자 실적 선방②]",뉴시스,20240425,https://www.newsis.com/view/?id=NISX20240425_0002713741&cID=10414&pID=13000
"'역대 최대 매출' LG전자, 중동·아프리카 가전시장 공략 속도",한국경제,20240426,https://www.hankyung.com/article/202404268492g
"LG전자, 1분기 영업익 1.3조…5년 연속 1조 돌파",인더뉴스,20240427,https://www.inthenews.co.kr/news/article.html?no=61934
"""B2B 비중 30% 넘었다""... LG전자의 체질개선은 계속된다",파이낸셜뉴스,20240428,http://www.fnnews.com/news/202404281341164013
"무협, LG전자와 '혁신 스타트업' 발굴",뉴스1,20240429,https://www.news1.kr/articles/5399246
"LG전자, AI 학회서 로봇·메타버스 핵심 기술 연구성과 인정",지디넷코리아,20240430,https://zdnet.co.kr/view/?no=20240430095941
"""역시 모터 달린 물건은 LG"" 3년간 40% 성장한 LG전자 비밀병기는",한경비즈니스,20240501,https://magazine.hankyung.com/business/article/202405019289b
"김환기 작품, LG전자 'AI TV'로 재해석",한국경제,20240502,https://www.hankyung.com/article/2024050230051
"LG전자, 어린이날 맞아 장애아동과 '작은 운동회'",연합뉴스,20240503,https://www.yna.co.kr/view/AKR20240503026300003?input=1195m
"LG전자, 장애 아동·청소년 대상 '어린이날' 행사",IT비즈뉴스,20240504,https://www.itbiznews.com/news/articleView.html?idxno=133191
"LG전자, 美서 최고의 대용량 냉장고 석권",세계일보,20240505,http://www.segye.com/newsView/20240505506902?OutUrl=naver
"LG전자, 협력사 탄소배출 감축 컨설팅·ESG 경영 지원",아시아경제,20240506,https://view.asiae.co.kr/article/2024050611004934521
"LG전자, 가전 분야 폐배터리 자원순환 앞장",뉴시스,20240507,https://www.newsis.com/view/?id=NISX20240507_0002725139&cID=13001&pID=13000
"가전만 팔지 않겠다더니…LG전자 임원들, 요즘 열공하는 ‘이것’",매일경제,20240508,https://www.mk.co.kr/article/11010033
"LG전자, 첫 얼음 정수기 출시…“가전 구독 확대”",전자신문,20240509,https://www.etnews.com/20240509000282
"LG전자 베스트샵, 5월 가정의 달 맞이 ‘5! 놀라운 SALE’ 진행",동아일보,20240510,https://www.donga.com/news/Economy/article/all/20240510/124875641/1
16년 전 LG전자 휴대폰 광고 그대로 베껴 논란 터진 아이패드 새 광고 (...,인사이트,20240511,https://www.insight.co.kr/news/468554
"""사장보다 더 많이 벌 수 있다""…LG전자 '파격 행보'",한국경제,20240512,https://www.hankyung.com/article/202405123306i
"음식물쓰레기 배출 '세계 2위' 인니…LG전자, 캠페인 진행",이데일리,20240513,http://www.edaily.co.kr/news/newspath.asp?newsid=01895846638888592
"LG전자·한국건설기술연구원, 실내 환기 새 기준 만든다",지디넷코리아,20240514,https://zdnet.co.kr/view/?no=20240514091711
"LG전자, 한림대 성심병원과 손잡고 의료로봇 서비스 개발",연합뉴스,20240515,https://www.yna.co.kr/view/AKR20240515021100003?input=1195m
LG전자 '가전 구독' 1분기 최대 매출… 올해 첫 兆 매출 전망,파이낸셜뉴스,20240516,http://www.fnnews.com/news/202405161746017921
"LG전자, 올해 설비에만 4.3조 투자…차량사업 집중",뉴시스,20240517,https://www.newsis.com/view/?id=NISX20240516_0002737373&cID=10414&pID=13000
"LG전자, 구글과 AI로봇 동맹...시장 공략 본격화 外 [플라자]",한경비즈니스,20240518,https://magazine.hankyung.com/business/article/202405162153b
"[단독] LG전자, 메타 대신 'XR 동맹' 새 파트너 찾는다",한국경제,20240519,https://www.hankyung.com/article/2024051980211
"차체 빼고 다 만드는 LG전자, 美 전시회서 SDV 기술 뽐낸다",뉴스1,20240520,https://www.news1.kr/articles/5419807
"LG전자, 1분기 올레드 TV 1위…80형 이상 점유율은 60% 육박",연합뉴스,20240521,https://www.yna.co.kr/view/AKR20240521027000003?input=1195m
"LG전자, 영국서 5년연속 '올해의 홈엔터테인먼트 브랜드' 선정",연합뉴스,20240522,https://www.yna.co.kr/view/AKR20240522025200003?input=1195m
"LG전자, 100억불 인도 교육 시장 정조준",뉴시스,20240523,https://www.newsis.com/view/?id=NISX20240523_0002745349&cID=13001&pID=13000
"LG전자, 가전 구독 앞세워 사업 방식 전환 가속",세계일보,20240524,http://www.segye.com/newsView/20240524506183?OutUrl=naver
"삼성·LG전자, 1분기 글로벌 TV 시장서 1위 저력 과시",스마트에프엔,20240525,https://www.smartfn.co.kr/article/view/sfn202405240086
"LG전자, 기아 EV3에 웹OS 플랫폼 공급…""전기차 처음""",뉴시스,20240526,https://www.newsis.com/view/?id=NISX20240526_0002748353&cID=13001&pID=13000
"샹젤리제서 4천명 소풍…LG전자, 무드업 냉장고 출시 행사",연합뉴스,20240527,https://www.yna.co.kr/view/AKR20240527001200081?input=1195m
"[단독] “열 받았지? 확 식혀줄게”…美 뚫은 LG전자, 데이터센터에 ‘...",매일경제,20240528,https://www.mk.co.kr/article/11027130
"LG전자, 미래교육박람회 참가…에듀테크 청사진 제시",연합뉴스,20240529,https://www.yna.co.kr/view/AKR20240529038200003?input=1195m
냉난방공조 힘주는 LG전자…亞 핵심고객 잡는다,데일리안,20240530,https://www.dailian.co.kr/news/view/1366464/?sc=Naver
"삼성전자, 인도 TV시장서 첫 1위… LG전자 2위",조선비즈,20240531,https://biz.chosun.com/it-science/ict/2024/05/31/DA3SJPVNMFCNVJMCKQ6P25DIEM/?utm_source=naver&utm_medium=original&utm_campaign=biz
"""500조 냉난방공조 시장 잡아라""…삼성·LG전자 '한판 경쟁'",뉴시스,20240601,https://www.newsis.com/view/?id=NISX20240531_0002756866&cID=13001&pID=13000
LG전자 구독사업 탄력 … 연매출 1조 넘긴다,매일경제,20240602,https://www.mk.co.kr/article/11031239
"LG전자, 'LG 희망스크린'으로 환경 보호 중요성 알린다",뉴시스,20240603,https://www.newsis.com/view/?id=NISX20240603_0002758168&cID=13001&pID=13000
"LG전자, 대형가전으로 새로운 '가전 구독' 시장 열어",뉴시스,20240604,https://www.newsis.com/view/?id=NISX20240603_0002759462&cID=13001&pID=13000
"‘파리지앵’ 홀린 LG전자, K-게임 앞세워 브랜드 가치 제고",이코노미스트,20240605,https://economist.co.kr/article/view/ecn202406050043
"LG전자, 차량용 솔루션 알파웨어 선보여…“SDV 시장 선도”",세계일보,20240606,http://www.segye.com/newsView/20240606509730?OutUrl=naver
LG전자가 Z세대에 내민 ‘탕후루’는 어떤 모습일까 [이동수는 이동중],세계일보,20240607,http://www.segye.com/newsView/20240604520559?OutUrl=naver
"""'10만전자', 삼성 얘긴 줄""…놀림받던 LG전자 개미 '환호' [노정동의 어...",한국경제,20240608,https://www.hankyung.com/article/2024060713766
"""사원증만 대면 손쉽게 기부""…LG전자, '기부 키오스크' 운영",연합뉴스,20240609,https://www.yna.co.kr/view/AKR20240609010000003?input=1195m
"LG전자, 스탠드·벽걸이 이어 창문형 AI 에어컨 출시",이데일리,20240610,http://www.edaily.co.kr/news/newspath.asp?newsid=01866326638920408
[단독] 조주완 LG전자 CEO “올해 수익성 뚜렷하게 개선…가정용 로봇 강...,헤럴드경제,20240611,https://news.heraldcorp.com/view.php?ud=20240611050671
"식약처, 삼성·LG전자와 손잡았다…""식품안전정보 레벨업""",뉴시스,20240612,https://www.newsis.com/view/?id=NISX20240612_0002770441&cID=10201&pID=10200
"LG전자, 글로벌 공조 전문가 매년 3만명 이상 육성",뉴시스,20240613,https://www.newsis.com/view/NISX20240613_0002771393
"""삼성, 텐스토렌트에 4천억원대 투자 주도…LG·현대차도 참여""",연합뉴스,20240614,https://www.yna.co.kr/view/AKR20240614047100009?input=1195m
'종합 라인업' 갖춘 강자…LG전자 승부수[냉난방공조가 뜬다③],뉴시스,20240615,https://www.newsis.com/view/NISX20240614_0002773316
스페인에 LG전자 가전을 꽉 채운 한옥이 생겼다,세계일보,20240616,http://www.segye.com/newsView/20240616502096?OutUrl=naver
"LG전자, 한국에너지공단과 손잡고 '씽큐 26도 챌린지'",연합뉴스,20240617,https://www.yna.co.kr/view/AKR20240617021500003?input=1195m
"LG전자, 주당 500원 반기 배당…주주환원 확대 속도",연합뉴스,20240618,https://www.yna.co.kr/view/AKR20240618057700003?input=1195m
"""북미 1위와 맞손""…LG전자, 전기차 충전사업 가속도",뉴시스,20240619,https://www.newsis.com/view/NISX20240619_0002778144
"LG전자, 북유럽 특화 '차세대 히트펌프 컨소시엄' 구축",연합뉴스,20240620,https://www.yna.co.kr/view/AKR20240620024800003?input=1195m
"LG전자, 'Life’s Good' 캠페인으로 선한 영향력 확산 속도",지디넷코리아,20240621,https://zdnet.co.kr/view/?no=20240621082946
로봇청소기도 '차이나 공습'.. 삼성전자 '진력' LG전자 '신중',스트레이트뉴스,20240622,https://www.straightnews.co.kr/news/articleView.html?idxno=249761
LG전자 테네시 공장 둘러보는 구광모 회장,연합뉴스,20240623,https://www.yna.co.kr/view/PYH20240623018500013?input=1196m
"LG전자, KT도 올해는 한다… 69개 상장사 6월 중간배당 예고",조선비즈,20240624,https://biz.chosun.com/stock/market_trend/2024/06/24/UMC7VI2XMJARTC7E6XPZ3SGYGM/?utm_source=naver&utm_medium=original&utm_campaign=biz
"""벼룩 잡으려 초가삼간 태워라""…LG전자 성공DNA '보래이' 무엇",서울경제,20240625,https://www.sedaily.com/NewsView/2DALPKA7SS
"LG전자, 금성전파사에 세탁건조 체험 '트롬하우스' 열어",연합뉴스,20240626,https://www.yna.co.kr/view/AKR20240626029500003?input=1195m
"LG전자, 구글과 손잡고 생성형 AI 로봇 시대 연다",뉴시스,20240627,https://www.newsis.com/view/NISX20240627_0002788889
"LG전자, 장애인 스포츠 활성화 위해 함께 뛴다",뉴시스,20240628,https://www.newsis.com/view/NISX20240628_0002791286
애플‧삼성‧LG XR 개발 숨고르기…XR 시장 주춤하는 까닭,이투데이,20240629,https://www.etoday.co.kr/news/view/2371944
"LG전자, 무선 올레드 TV 출시…""무선 전송 기솔 발전""",뉴시스,20240630,https://www.newsis.com/view/NISX20240630_0002792403
"LG전자, 로봇 구독 서비스 실시…月 66만원부터",데일리안,20240701,https://www.dailian.co.kr/news/view/1377884/?sc=Naver
"LG전자, '한국서비스품질지수' 가전제품A/S 부문 1위",지디넷코리아,20240702,https://zdnet.co.kr/view/?no=20240702084012
"LG전자, 기기 5만종 연결 '앳홈' 인수",한국경제,20240703,https://www.hankyung.com/article/2024070301031
LG전자 '멸종 위기 동물 보호 캠페인'에 美 뉴욕 양키스도 협업,지디넷코리아,20240704,https://zdnet.co.kr/view/?no=20240704092350
"가전 끌고 B2B 밀고…LG전자, 2분기 역대 최대 실적 썼다(종합)",연합뉴스,20240705,https://www.yna.co.kr/view/AKR20240705047852527?input=1195m
삼성·LG전자 '깜짝실적'…하반기 더 좋아진다[전자업계 '실적 파티'①],뉴시스,20240706,https://www.newsis.com/view/NISX20240705_0002800270
