제목,언론사,날짜,링크
"신한지주, 라임 펀드 개인투자자 대상 판매규모 가장 커",화이트페이퍼,20200220,http://www.whitepaper.co.kr/news/articleView.html?idxno=189494
"4대 증권사 금융지주 기여도, NH투자 1위·신한금투 꼴찌",아시아투데이,20200221,http://www.asiatoday.co.kr/view.php?key=20200220010012303
[표](22일현재) 거래금액 코스피 Top 20 (전거래일 현재),파이낸셜포스트,20200222,http://www.fintechpost.co.kr/news/articleView.html?idxno=102135
김병철 신한금투 사장 '라임쇼크'에 시험대 오른 리더십,머니S,20200223,http://moneys.mt.co.kr/news/mwView.php?no=2020022016298014826
"[★주식인사이드] 신한지주, 주가 35,650원(2월 24일 9시 1분 기준)",뉴스인사이드,20200224,http://www.newsinside.kr/news/articleView.html?idxno=1065773
"신한지주주가, 25일 0.00%변동",공감신문,20200225,http://www.gokorea.kr/news/articleView.html?idxno=674031
"<코스피> 2020년 02월 26일, 신한지주(055550) 주식시황",경상일보,20200226,http://www.ksilbo.co.kr/news/articleView.html?idxno=754293
"신한지주주가, 27일 -1.61%변동폭 보여…",공감신문,20200227,http://www.gokorea.kr/news/articleView.html?idxno=675955
신한금융지주의 빛나는 제 2기 조용병 회장의 경영 뚝심,테크홀릭,20200228,http://www.techholic.co.kr/news/articleView.html?idxno=189542
"[금융업계기상도]KB 농협 BNK금융 ‘맑음’, 우리금융 ‘흐림’",NSP통신,20200229,http://www.nspna.com/news/?mode=view&newsid=414121
"개미, 2월에만 4.9조 역대최대 베팅···'저가 매수' 성공할까",서울경제,20200301,https://www.sedaily.com/NewsView/1Z012XEYO7
"[은행 업종 오전 시황] 상승률 상위 종목, 제주은행 +0.15%·신한지주 -0...",공감신문,20200302,http://www.gokorea.kr/news/articleView.html?idxno=678066
"[파워 금융인 30] 조용병 신한금융지주 회장, 신시장 개척 가속 '아시아...",한경비즈니스,20200303,http://magazine.hankyung.com/business/apps/news?popup=0&nid=01&c1=1001&nkey=2020030201266000501&mode=sub_view
신한지주 시총 10위권 밖으로…금융 대장주 KB금융에,연합인포맥스,20200304,http://news.einfomax.co.kr/news/articleView.html?idxno=4074064
"신한지주, 새 사외이사 후보에 윤재원·진현덕 …이만우 퇴임",머니투데이,20200305,http://news.mt.co.kr/mtview.php?no=2020030517063490534
"신한지주, 여성리더 육성프로그램 '신한 쉬어로즈' 3기 시작",뉴스토마토,20200306,http://www.newstomato.com/ReadNews.aspx?no=957273
[표](6일현재) 거래금액 코스피 Top 20 (전거래일 현재),파이낸셜포스트,20200307,http://www.fintechpost.co.kr/news/articleView.html?idxno=104043
LG유플·현대차·신한지주 등 코스피 공시 우수법인에 선정,이데일리,20200308,http://www.edaily.co.kr/news/newspath.asp?newsid=01574406625701352
'코로나19' 난리통에 신한지주만 유독 쓸어담는 '그들',머니투데이,20200309,http://news.mt.co.kr/mtview.php?no=2020030212531707463
[업앤다운]은행주 하락…신한지주↑ 리드코프↓,NSP통신,20200310,http://www.nspna.com/news/?mode=view&newsid=416114
"[특징주]신한지주, 외국계 매수에 이틀째 `상승`",이데일리,20200311,http://www.edaily.co.kr/news/newspath.asp?newsid=02466566625702336
"카카오 시총, '금융 대장株' 신한지주 턱밑 추격",한국경제,20200312,https://www.hankyung.com/finance/article/202003126034i
신한금융지주 등 477개社 다음주 전자투표 이용,연합인포맥스,20200313,http://news.einfomax.co.kr/news/articleView.html?idxno=4076379
"[핫한 금융]콜센터 코로나19 집단감염에..""밀집도 절반 낮춰라""",이데일리,20200314,http://www.edaily.co.kr/news/newspath.asp?newsid=01610486625703320
[시그널]푸르덴셜 19일 본입찰···국내 PEF 빅3 '쩐의 전쟁',서울경제,20200315,https://www.sedaily.com/NewsView/1Z07JK3CDZ
코로나 하락장에 배당수익률 9%대 주식 속속 등장,조선비즈,20200316,https://biz.chosun.com/site/data/html_dir/2020/03/15/2020031500403.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"신한금융지주 주가 맥없이 하락, 조용병 주주환원 원점에서 검토하나",비즈니스포스트,20200317,http://www.businesspost.co.kr/BP?command=article_view&num=168887
"“신한지주, NIM 하락은 아쉽지만 비은행부문이 상쇄할 것”",위키트리,20200318,http://www.wikitree.co.kr/articles/515273
"[속보] 국민연금, 신한금융지주 사내이사 조용병 선임 반대",연합뉴스,20200319,http://yna.kr/AKR20200319180300017?did=1195m
"신한금융지주, 신한금융투자 CEO 후보에 이영창씨 추천",조세일보,20200320,http://www.joseilbo.com/news/news_read.php?uid=394260&class=51&grp=
"신한금투, 라임 사태로 사장 교체 '홍역'",뉴시스,20200321,http://www.newsis.com/view/?id=NISX20200320_0000963908&cID=10401&pID=10400
[통계로 보는 경제] 지난해 금융지주사 매출 20%↑ … 신한·메리츠·한...,CNB저널(문화경제),20200322,http://weekly.cnbnews.com/news/article.html?no=133070
"신한지주, '디지털 후견인 제도' 도입",뉴스토마토,20200323,http://www.newstomato.com/ReadNews.aspx?no=961062
"신한지주, 코로나19 극복 펀딩 20일만 14억원 모집",뉴스토마토,20200324,http://www.newstomato.com/ReadNews.aspx?no=961616
"'신한지주' 5% 이상 상승, 전일 기관 대량 순매수",한국경제,20200325,https://www.hankyung.com/finance/article/202003258829L
‘연임 성공’ 조용병 신한지주 회장 “따뜻한 금융 온기 전할 것”,경향신문,20200326,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202003262109025&code=920301
"신한지주, 금리인하·대출부진에 이익 예상치 감소…목표가↓-KB",이데일리,20200327,http://www.edaily.co.kr/news/newspath.asp?newsid=01439926625707584
"[금융업계기상도]KB금융 신한지주 ‘맑음’, NH농협금융지주 ‘구름조금...",NSP통신,20200328,http://www.nspna.com/news/?mode=view&newsid=420018
"[클릭 e종목]""신한지주, 수익성 우려 감안해도 현주가 저평가""",아시아경제,20200329,https://view.asiae.co.kr/article/2020032921280247594
신한 '지주''은행''카드'..능률협회 브랜드 파워 1위 '싹쓸이',서울경제,20200330,https://www.sedaily.com/NewsView/1Z0EFRJRV4
"신한생명-오렌지 통합, '빅3' 틀 깬다...지주사 보험 경쟁 가열",뉴스1,20200331,https://www.news1.kr/articles/?3891676
"신한금융지주, 글로벌 불황 대손비용 확대·비이자이익 감소",프라임경제,20200401,http://www.newsprime.co.kr/news/article.html?no=499435
"“신한지주, 가격 매력이 경쟁은행 대비 떨어지지 않는다”",위키트리,20200402,http://www.wikitree.co.kr/articles/519890
신한금융 사외이사 10명중 4명 '돌려막기'...박철·성재호 등 계열사·지...,아이뉴스24,20200403,http://www.inews24.com/view/1255212
"[금융업계기상도]신한지주 우리금융지주 ‘맑음’, NH농협금융지주 ‘구...",NSP통신,20200404,http://www.nspna.com/news/?mode=view&newsid=421533
이번주 외국인 배당금 1.9조 지급 예정…KB·신한 등 금융지주,연합인포맥스,20200406,http://news.einfomax.co.kr/news/articleView.html?idxno=4081053
[업앤다운]은행주 상승…신한지주↑ JB금융지주 보합,NSP통신,20200407,http://www.nspna.com/news/?mode=view&newsid=422101
"채용비리 2라운드, 다시 법정에 선 조용병 신한지주 회장… 여전히 ‘무...",비욘드포스트,20200408,http://www.beyondpost.co.kr/view.php?ud=2020040818291378574625d66b98_30
"조용병 신한금융지주 회장, 글로벌 금융 '경쟁력 강화 추진'",광명지역신문,20200409,http://www.joygm.com/news/articleView.html?idxno=83757
"KCGS, 대신증권·신한금융지주 등 10개사 ESG등급 하향조정",아시아경제,20200410,https://view.asiae.co.kr/article/2020041010455278435
"[표](10일기준)(코스피 기관 순매수 Top 30) POSCO 1위 약 255억원, 한진...",파이낸셜포스트,20200411,http://www.fintechpost.co.kr/news/articleView.html?idxno=108673
푸르덴셜 인수 KB금융…신한지주 추격전,디지털타임스,20200412,http://www.dt.co.kr/contents.html?article_no=2020041202109958054002&ref=naver
"“신한지주, 올해 순이익은 3조4000억원으로 지난해와 비슷”",위키트리,20200413,http://www.wikitree.co.kr/articles/523234
"신한지주 ""그룹 통합 '신한플러스 멤버십' 출시""",뉴스토마토,20200414,http://www.newstomato.com/ReadNews.aspx?no=966090
앞에선 ‘친환경 경영’ 약속…뒤에선 석탄 투자한 금융사,서울신문,20200415,https://www.seoul.co.kr/news/newsView.php?id=20200415022024&wlog_tag3=naver
"[16일 외국인 순매도 Top 10] SK하이닉스 894억, 신한지주 185억, 삼성생...",파이낸셜포스트,20200416,http://www.fintechpost.co.kr/news/articleView.html?idxno=109598
"KB금융 vs 신한금융, '생명보험' 두고 리딩금융지주 경쟁 '맞대결'",스마트경제,20200417,http://www.dailysmart.co.kr/news/articleView.html?idxno=25220
[머니+] 은행株 시총 순위 밀어낸 엔씨·카카오···전기차 올라탄 2차...,서울경제,20200418,https://www.sedaily.com/NewsView/1Z1ITDOP3F
[팀워크로 위기 넘는 금융지주] ①신한금융 - '원팀' 된 계열사들...코로...,매일일보,20200419,http://www.m-i.kr/news/articleView.html?idxno=703064
"금융지주 1분기, 신한금융만 '선방' 전망 왜?",EBN,20200420,http://www.ebn.co.kr/news/view/1430163/?sc=naver
[금융사 이사회 멤버] 신한금융지주,한국금융신문,20200421,http://www.fntimes.com/html/view.php?ud=202004210953582117dd55077bc2_18
신한 -4.3%·우리 -13.3%… 금융지주 영업익 추락,문화일보,20200422,http://www.munhwa.com/news/view.html?no=2020042201072830126001
"금융지주, 1분기 순이익 뒷걸음질…""코로나19 영향은 미미할 듯""",한국경제,20200423,https://www.hankyung.com/economy/article/2020042319886
"신한지주, 1분기 당기순이익 9324억원…""코로나19 영향 2분기 본격화 전...",뉴스토마토,20200424,http://www.newstomato.com/ReadNews.aspx?no=968375
"신한금융지주, 1분기 당기순익 9324억…'기초체력 강화 전략으로 위기극...",이코노뉴스,20200425,http://www.econonews.co.kr/news/articleView.html?idxno=117773
신한지주 1분기 당기순이익 9324억 원...전년 대비 1.5% 증가,소비자가 만드는 신문,20200426,http://www.consumernews.co.kr/news/articleView.html?idxno=604392
"1분기 금융지주 실적…신한·하나 웃고, KB·우리 울상(종합)",아시아경제,20200427,https://view.asiae.co.kr/article/2020042715124411618
"[증권사 재무점검⑫] 신한금투, 평판리스크…'지주우산' 버팀목",연합인포맥스,20200429,http://news.einfomax.co.kr/news/articleView.html?idxno=4085222
코로나19 금융권도 덮쳤다…금융지주 순익 감소,한국금융신문,20200430,http://www.fntimes.com/html/view.php?ud=2020043014053124418a55064dd1_18
"[표](29일기준)(코스피 기관 순매수 Top 30) SK하이닉스 1위 약 639억원, ...",파이낸셜포스트,20200501,http://www.fintechpost.co.kr/news/articleView.html?idxno=111783
1분기 금융지주 실적에 엇갈린 시각 '선방' vs '충격 시작',아시아경제,20200502,https://view.asiae.co.kr/article/2020050222260105491
대기업 직원 지난해 평균 7천920만원 받았다…'억대 연봉' 33곳,연합뉴스,20200503,http://yna.kr/AKR20200502045900003?did=1195m
"[시황분석] 신한지주, 전일대비 -2.45% 하락… 주요 종목 실시간 분석",핀포인트뉴스,20200504,http://www.pinpointnews.co.kr/view.php?ud=202005041726434117edd30d0bdb_45
"‘신한맨’ 마침표 찍은 2인자, 흥국생명 부회장으로 컴백",서울신문,20200505,https://www.seoul.co.kr/news/newsView.php?id=20200505016011&wlog_tag3=naver
"[시황분석] 신한지주, 전일대비 +0.34% 상승… 주요 종목 실시간 분석",핀포인트뉴스,20200506,http://www.pinpointnews.co.kr/view.php?ud=202005061646344767edd3021df1_45
"[시황분석] 신한지주, 전일대비 +0.5% 상승… 주요 종목 실시간 분석",핀포인트뉴스,20200507,http://www.pinpointnews.co.kr/view.php?ud=202005071723368984edd30a4869_45
"[금융업계기상도]KB금융 우리금융지주 ‘맑음’, 신한지주 ‘구름조금’",NSP통신,20200508,http://www.nspna.com/news/?mode=view&newsid=427490
[철&민 부동산백서]시행사·시공사·신탁사…헷갈리는 분양 관련 회사,뉴스1,20200509,https://www.news1.kr/articles/?3929045
"[(주간) 코스피 기관 순매수 Top 20] SK하이닉스 1위 약 843억원, 삼성전...",파이낸셜포스트,20200510,http://www.fintechpost.co.kr/news/articleView.html?idxno=113165
"'동학개미' 50일… 순매수 1위 삼성전자, 수익률은 SK이노가 1등",조선비즈,20200511,https://biz.chosun.com/site/data/html_dir/2020/05/11/2020051101665.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"반짝하다 주춤한 은행株…'싸긴 싼데, 살까 말까'",이데일리,20200512,http://www.edaily.co.kr/news/newspath.asp?newsid=01200486625768264
"신한지주, 임원 전원 '긴급재난지원금' 자발적 기부 결정",뉴스토마토,20200513,http://www.newstomato.com/ReadNews.aspx?no=971627
"[더벨]신한지주, 이중레버리지비율 규제 우려 덜었다",더벨,20200514,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202005111435466080102850
"[표][(최근3개월) 코스피 기관 순매수 Top 30] 삼성전자 1위 약 883억원, ...",파이낸셜포스트,20200515,http://www.fintechpost.co.kr/news/articleView.html?idxno=113833
"[금융업계기상도]KB금융 ‘맑음’, 신한지주 하나금융지주 ‘흐림’",NSP통신,20200516,http://www.nspna.com/news/?mode=view&newsid=428936
"골드만삭스 지분 84% 매각 워런 버핏도 팔아 치운 은행주...KB금융, 신한...",포인트데일리,20200517,http://www.thekpm.com/view.php?ud=202005170702128930861beb2d9d_17
[표]신한지주 등 코스피 자사주 신청내역(18일),이데일리,20200518,http://www.edaily.co.kr/news/newspath.asp?newsid=01433366625770232
"신한지주, 전일대비 5.18% 상승... 이 시각 거래량 121만6566주",한국경제TV,20200519,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202005190138&t=NN
[업앤다운]은행주 하락…KB금융↑ 신한지주↓,NSP통신,20200520,http://www.nspna.com/news/?mode=view&newsid=429745
"21일, 외국인 거래소에서 카카오(+2.59%), 신한지주(-1.34%) 등 순매도",한국경제,20200521,https://www.hankyung.com/finance/article/202005213876L
신한·KB 등 지주사 재무안전성 '경고등',딜사이트,20200522,https://www.paxnetnews.com/articles/60694
"베스핀글로벌-신한DS, 클라우드 합작사 만든다",바이라인네트워크,20200523,https://byline.network/?p=49185
[마켓포인트]코스피 주간 외국인 순매도 1위 ‘신한지주‘,이데일리,20200524,http://www.edaily.co.kr/news/newspath.asp?newsid=01436646625772200
"신한지주, 자회사 인사권 내려놓는다",뉴스토마토,20200525,http://www.newstomato.com/ReadNews.aspx?no=974075
"[단독] 신한지주, 사회공헌 효과 금액으로 측정",헤럴드경제,20200526,http://news.heraldcorp.com/view.php?ud=20200526000137
"신한지주, 스타트업 육성 위한 '인천 스타트업 파크' 참여",뉴스토마토,20200527,http://www.newstomato.com/ReadNews.aspx?no=974564
"[단독]신한지주, 라임 배드뱅크 계열 편입 안한다",헤럴드경제,20200528,http://news.heraldcorp.com/view.php?ud=20200528000246
초대형 IB보다 고객신뢰가 더 급한 이영창 사장,뉴스웨이,20200529,http://www.newsway.co.kr/news/view?tp=1&ud=2020052816420403330
"신한지주 편입 1년 된 아시아신탁, 사업다각화 추진",아시아경제,20200530,https://view.asiae.co.kr/article/2020053022034205418
[통통 지역경제] '한국형 실리콘밸리' 인천 스타트업 파크,연합뉴스,20200531,http://yna.kr/AKR20200526096600065?did=1195m
"제로금리 시대...은행, 새 먹거리는 어디에?",지디넷코리아,20200601,https://www.zdnet.co.kr/view/?no=20200601133209
"[장중수급포착] 신한지주, 외국인/기관 동시 순매수… 주가 +4.56%",뉴스핌,20200602,http://www.newspim.com/news/view/20200602000323
"'신한지주' 5% 이상 상승, 단기·중기 이평선 정배열로 상승세",한국경제,20200603,https://www.hankyung.com/finance/article/202006034807L
신한지주 1500억원 자사주 소각,뉴스토마토,20200604,http://www.newstomato.com/ReadNews.aspx?no=976155
"“신한지주, 상반기는 견조한 대출성장이 하반기는 여신정책이 유효할...",위키트리,20200605,https://www.wikitree.co.kr/articles/539475
고용훈풍 다우지수 폭발 에너지 항공 은행주 껑충... 대한항공 아시아나...,포인트데일리,20200606,http://www.thekpm.com/view.php?ud=202006060708143489861beb2d9d_17
"코로나 위기 속 KB금융, 2분기 리딩뱅크 탈환 노린다",이투데이,20200607,https://www.etoday.co.kr/news/view/1902594
4대 금융지주 디지털전략...신한 'AI'-KB '생활금융'-하나 '인재'-우리 '...,에너지경제,20200608,http://www.ekn.kr/news/article.html?no=504093
코로나 주가 성적표…우리금융 '선방' 신한·KB '부진',한국경제TV,20200609,http://news.wowtv.co.kr/NewsCenter/News/Read?articleId=A202006080272&t=NNv
"[TF매매동향] 외국인, '삼성전기' 사고 '신한지주' 팔았다",더팩트,20200610,http://news.tf.co.kr/read/economy/1797068.htm
"신한지주-KB금융 '맞수들의 각축전', 대장주 또 바뀔까",머니투데이,20200611,http://news.mt.co.kr/mtview.php?no=2020061015492936015
"서스틴베스트 ""KT·신한지주 ESG 최고 등급""",연합뉴스,20200612,http://yna.kr/AKR20200612086300002?did=1195m
"[fn마켓워치]서스틴베스트 ""ESG 최고 등급에 KT·신한지주""",파이낸셜뉴스,20200613,http://www.fnnews.com/news/202006121347477656
"KB국민은행과 신한금융지주, 은행주 1위 경쟁…은행 테마주 및 인터넷은...",톱스타뉴스,20200614,http://www.topstarnews.net/news/articleView.html?idxno=804852
"신한금융지주, 불안한 계열사 시너지…주가 하락 시그널",CEO스코어데일리,20200615,http://www.ceoscoredaily.com/news/article.html?no=70472
"신한지주, 전일대비 5.08% 상승... 최근 단기 조정 후 반등",한국경제TV,20200616,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202006160225&t=NN
"[TF매매동향] 외국인, '삼성전자'사고 '신한지주' 팔았다",더팩트,20200617,http://news.tf.co.kr/read/economy/1798057.htm
스타트업과 손잡고 위기극복 나선 하나·KB·신한금융지주,데일리한국,20200618,http://daily.hankooki.com/lpage/finance/202006/dh20200618163148148320.htm?s_ref=nv
"[금융업계기상도]KB금융 신한지주 ‘맑음’, 하나금융지주 NH농협금융지...",NSP통신,20200619,http://www.nspna.com/news/?mode=view&newsid=436134
‘금리 너무 낮다고?' 은행-카드사 협업 상품에 주목하라,이데일리,20200620,http://www.edaily.co.kr/news/newspath.asp?newsid=01377606625803688
"조용병, 코로나19에 신한금융에서 인수한 자회사 내실 다지기 더 집중",비즈니스포스트,20200621,http://www.businesspost.co.kr/BP?command=article_view&num=183689
"신한지주, 디지털금융 선도 위한 '디지로그' 사업 추진",뉴스토마토,20200622,http://www.newstomato.com/ReadNews.aspx?no=979431
"신한금융, '소액투자서비스' 업그레이드",데일리안,20200623,https://www.dailian.co.kr/news/view/899704?sc=Naver
2021년 시스템적 중요 은행·지주에 신한·하나 등 10곳 선정,아주경제,20200624,http://www.ajunews.com/view/20200624173758875
"[신한지주 보험사 CEO 격돌] 성대규 vs 정문국, 통합 CEO 선임 초읽기",아주경제,20200625,http://www.ajunews.com/view/20200623163805803
"신한생명·오렌지라이프, 내년 통합 앞두고 임원 맞바꾼다",한국경제,20200626,https://www.hankyung.com/economy/article/2020062643726
"이병철 신한금융그룹 부사장, 지역신문의 날 사회봉사 대상",한국경제,20200627,https://www.hankyung.com/society/article/202006275569i
"은행권, 이달 말부터 바젤Ⅲ 개편안 줄줄이 조기 도입",뉴스웨이,20200628,http://www.newsway.co.kr/news/view?tp=1&ud=2020062811324237697
"[연속 순매도] 외인, 신한지주 9일째 팔아",아이투자,20200629,http://www.itooza.com/common/iview.php?no=2020062917455450170
[업앤다운]은행주 소폭 상승…BNK금융지주↑ 신한지주↓,NSP통신,20200630,http://www.nspna.com/news/?mode=view&newsid=438203
[특징주]라임펀드 원금 100% 반환 결정에도...신한지주 상승세,서울경제,20200701,https://www.sedaily.com/NewsView/1Z54UTS4NC
"“신한지주, 사모펀드 관련 비용처리로 2분기 순익 저하”-하나금융",이투데이,20200702,https://www.etoday.co.kr/news/view/1913147
"[금융업계기상도]KB금융 ‘맑음’, 신한지주 ‘흐림’",NSP통신,20200703,http://www.nspna.com/news/?mode=view&newsid=439152
[인사] 신한금융지주회사,이코노뉴스,20200704,http://www.econonews.co.kr/news/articleView.html?idxno=127252
상반기 성장주 10종목 시가총액 100조원 늘었다,조선비즈,20200705,https://biz.chosun.com/site/data/html_dir/2020/07/05/2020070500338.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"[더벨]신한지주, 외화 코로나채권 발행 착수",더벨,20200706,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202007061525146640102629
"신한지주, 5억달러 외화 소셜본드 발행…""코로나 지원""",뉴시스,20200707,http://www.newsis.com/view/?id=NISX20200707_0001086154&cID=10401&pID=10400
신한지주도 디지털손보사 세운다,머니투데이,20200708,http://news.mt.co.kr/mtview.php?no=2020070814234487640
"[더벨]신한지주, 외화채 찍어 자회사 지원…금리절감 빛났다",더벨,20200709,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202007081534282760104618
[업앤다운]은행주 전부 하락…신한지주 DGB금융지주↓,NSP통신,20200710,http://www.nspna.com/news/?mode=view&newsid=440460
